timestamp,p10,median,p90
2015-07-02,6040.602,6552.541,7082.5137
2015-07-03,6330.8643,6842.5938,7335.627
2015-07-04,5360.236,5871.25,6337.123
2015-07-05,-417.45605,119.305176,680.3198
2015-07-06,5670.766,6191.034,6653.9243
2015-07-07,5595.2593,6070.292,6483.5454
2015-07-08,4879.804,5326.1157,5802.9824
2015-07-09,5908.1216,6420.5503,6917.355
2015-07-10,6479.778,6934.2036,7384.285
2015-07-11,6876.0156,7348.7554,7850.117
2015-07-12,124.49805,709.82715,1229.4512
2015-07-13,6867.9,7374.627,7845.6533
2015-07-14,7237.5073,7675.258,8111.0586
2015-07-15,6377.0283,6803.2593,7244.336
2015-07-16,6829.0615,7313.808,7759.171
2015-07-17,6064.037,6570.0244,7013.781
2015-07-18,6285.634,6780.842,7336.253
2015-07-19,-291.4536,296.76123,890.76465
2015-07-20,5743.273,6258.8374,6670.444
2015-07-21,5839.454,6348.691,6871.504
2015-07-22,5011.291,5479.0093,5926.647
2015-07-23,5608.836,6077.851,6459.784
2015-07-24,5634.468,6114.845,6546.4365
2015-07-25,4905.081,5447.8267,5903.2305
2015-07-26,170.56201,789.4253,1374.6211
2015-07-27,6615.6045,7113.232,7656.1865
2015-07-28,6970.9604,7507.66,8029.8076
2015-07-29,6234.412,6794.242,7333.033
2015-07-30,7537.3887,8078.6846,8653.519
2015-07-31,7535.1426,8151.833,8730.376
