timestamp,p10,median,p90
2015-07-02,3386.5977,3669.581,3975.9922
2015-07-03,2872.5713,3152.6948,3432.8325
2015-07-04,1071.3284,1333.5162,1621.4695
2015-07-05,-367.21973,-89.25391,194.61536
2015-07-06,1880.9891,2138.2773,2404.7986
2015-07-07,1934.378,2167.5012,2404.6416
2015-07-08,1890.2434,2126.5989,2386.501
2015-07-09,2312.6497,2563.4775,2803.9531
2015-07-10,2456.2952,2711.952,2981.3276
2015-07-11,1046.292,1294.0278,1571.9668
2015-07-12,-160.73193,92.725586,356.8418
2015-07-13,3605.1885,3887.3716,4196.5986
2015-07-14,3700.8442,3984.3801,4277.8037
2015-07-15,2607.425,2868.5376,3124.9097
2015-07-16,3149.4214,3406.7454,3645.2576
2015-07-17,2448.3035,2702.7039,2958.1465
2015-07-18,1086.1143,1352.8678,1639.9807
2015-07-19,-342.88037,-70.0564,200.4768
2015-07-20,2282.522,2562.9475,2794.1006
2015-07-21,1880.937,2150.1755,2389.9746
2015-07-22,1502.2502,1758.7996,2009.5483
2015-07-23,2378.5264,2630.2776,2873.3594
2015-07-24,1937.8867,2203.0142,2464.2988
2015-07-25,964.4916,1215.0825,1510.3755
2015-07-26,-157.1814,108.18848,375.76086
2015-07-27,3143.1938,3436.8125,3755.5
2015-07-28,3186.7563,3510.0518,3812.0461
2015-07-29,2590.941,2895.3171,3206.482
2015-07-30,2868.009,3200.803,3527.9473
2015-07-31,2896.0857,3251.3108,3627.9126
