timestamp,p10,median,p90
2015-07-02,5748.536,6164.307,6570.9883
2015-07-03,4759.996,5176.6807,5588.208
2015-07-04,1559.0845,1944.9792,2383.562
2015-07-05,-660.2612,-230.87598,234.8689
2015-07-06,3940.0803,4345.8535,4737.888
2015-07-07,3574.0662,3931.0442,4292.697
2015-07-08,3762.521,4111.059,4497.1562
2015-07-09,4078.3435,4438.183,4780.2773
2015-07-10,3814.7993,4139.1704,4512.5977
2015-07-11,1618.9722,1993.1395,2424.6812
2015-07-12,-344.8833,67.6311,459.84863
2015-07-13,7252.215,7749.4424,8207.729
2015-07-14,6338.5127,6720.7515,7118.365
2015-07-15,4617.5337,5022.53,5406.63
2015-07-16,5194.7173,5557.5156,5903.3843
2015-07-17,4309.649,4697.639,5045.1885
2015-07-18,1340.5784,1726.218,2184.7576
2015-07-19,-552.4795,-138.15527,293.51782
2015-07-20,3746.5684,4176.283,4525.1636
2015-07-21,3693.4292,4133.246,4500.736
2015-07-22,3082.8718,3476.7292,3840.3062
2015-07-23,3633.5115,4016.656,4371.62
2015-07-24,3483.851,3895.5176,4289.3613
2015-07-25,1362.343,1729.3662,2208.5164
2015-07-26,-367.19873,83.25513,499.438
2015-07-27,6650.672,7128.145,7598.0415
2015-07-28,5646.966,6134.6924,6575.8867
2015-07-29,4530.129,4982.033,5414.621
2015-07-30,5027.0493,5511.9673,5956.561
2015-07-31,4830.117,5304.3916,5794.5264
