p10,median,p90
5569.5527,6311.537,7069.774
5236.1465,6025.998,6805.247
2936.0742,3673.516,4373.7764
-592.81104,67.94238,788.7942
4574.908,5291.065,6035.3955
4304.2007,4962.355,5627.7085
3763.5889,4385.5854,5076.777
3441.9814,4095.7004,4715.2837
3661.2627,4270.965,4914.0522
2787.8623,3497.595,4116.3687
-164.37354,380.3999,1041.0847
6293.775,7168.306,8034.3657
5851.5654,6728.84,7587.8203
5255.968,6156.5566,6993.4814
4570.647,5424.545,6322.325
4496.1753,5429.2344,6290.8657
2320.8938,3058.863,3775.6833
-682.0913,6.311035,682.8142
4200.7656,4920.3438,5599.411
3918.4958,4575.0337,5265.908
3396.0664,4008.5178,4650.665
3337.7024,3943.505,4504.962
3389.0916,4050.2505,4699.163
2693.7505,3421.8687,4032.6626
-334.4956,233.427,867.229
6373.5615,7347.113,8340.774
6009.2705,6993.048,8024.4473
5315.231,6287.0093,7330.2983
5098.6704,6094.416,7098.8013
5014.1074,6099.1123,7131.335
