p10,median,p90
9174.155,14174.98,17964.17
9841.614,14754.115,18458.486
8340.133,14267.186,18276.596
-2576.963,-482.7246,2631.8447
7653.5723,14406.212,18165.906
8490.52,14170.062,17969.234
6845.079,13145.795,16946.926
5359.906,12128.297,16173.941
6734.5864,13280.013,17012.383
6138.045,13357.659,17083.934
-3306.5547,200.75684,3914.1816
4759.0337,13810.415,18101.617
5415.8506,13736.51,18114.426
3456.666,12502.42,17172.47
2543.3975,11618.684,16633.969
3884.3179,12323.977,17175.49
7133.47,12533.682,16455.434
-2408.8652,-216.47461,2543.4072
8483.798,13529.598,17529.992
9013.631,13765.353,17611.48
8263.465,12901.24,16874.438
7955.088,12669.811,16573.469
8167.1636,12904.05,16647.29
9078.117,13528.193,17435.445
-1872.5635,109.40918,2907.537
9376.679,14101.86,18140.447
10194.412,14601.26,18837.586
8898.881,13626.54,17769.988
8832.1045,13329.002,17478.549
9010.536,13736.423,17448.164
