p10,median,p90
5916.0996,6604.0747,7360.0137
6542.1494,7342.397,8284.66
3843.0918,4505.5044,5239.895
-771.7783,-110.69971,670.7363
5173.033,5872.791,6650.8574
4764.487,5396.385,6089.8438
4313.4995,4924.0767,5633.12
4122.777,4753.1016,5447.927
4808.726,5439.3,6156.263
4052.9592,4717.2456,5436.347
-304.33838,276.8501,995.645
6745.6226,7482.801,8474.907
6260.661,6980.7295,7835.9385
5796.2783,6503.868,7337.2397
5402.807,6105.8037,6999.662
6071.471,6807.5205,7764.801
3675.7358,4281.1304,5022.017
-314.21533,302.8208,997.7551
5027.0073,5730.406,6466.345
4463.9688,5111.884,5892.569
3804.728,4432.9883,5180.596
3930.479,4574.637,5277.1816
4477.441,5160.72,5997.549
3991.9219,4686.971,5582.8926
-364.81738,159.50049,984.04565
7333.3936,8409.581,9915.68
6504.6426,7524.666,9071.499
6029.4316,7035.8184,8659.687
5963.782,7080.17,8837.473
6293.772,7622.761,9455.506
