p10,median,p90
5716.7964,6637.199,7811.211
5848.3384,6857.6953,8198.297
2863.5896,3706.4573,4628.016
-787.0415,-91.88623,795.1211
4856.463,5708.3125,6717.284
4455.311,5136.825,6009.6006
4388.3506,5045.387,5916.585
4289.9316,4939.6035,5796.585
4292.2886,4938.117,5774.154
3480.3967,4187.4297,4996.1353
-70.22119,512.4468,1425.4451
6955.4175,8067.063,9785.662
6276.1514,7266.3286,8794.905
5641.704,6564.837,7991.2373
5376.63,6219.6064,7506.168
5454.791,6379.5195,7778.697
2590.056,3391.8965,4286.4937
-250.47656,388.0835,1170.1636
4677.3706,5499.731,6484.505
3972.5317,4767.9683,5794.5835
3710.227,4402.8955,5371.866
3912.3489,4625.3574,5509.418
3931.9858,4672.399,5638.856
2993.7969,3864.7834,4882.591
-369.3711,191.58203,1121.3064
7243.2695,8639.543,10802.646
6336.0967,7694.265,9836.762
5616.6816,6984.3438,9239.778
5511.586,6948.6914,9259.694
5579.521,7102.245,9391.977
