p10,median,p90
4629.548,8088.597,10423.88
5345.1475,8913.095,11242.918
4683.825,8905.31,11400.494
-1905.4917,-70.933105,2327.3894
1869.1875,7511.222,10531.207
1748.5474,7143.4854,10406.801
961.3447,5968.1147,9580.78
-132.13672,3528.8455,7842.773
1683.686,6769.0083,9977.34
2246.537,7143.507,10063.14
-1634.1719,154.61133,3242.1785
2064.5835,7400.2544,10275.093
2253.2917,7133.032,10149.191
1268.7783,6466.444,9541.455
873.27246,5775.651,8949.398
2396.8267,6956.302,9826.86
4029.1738,7174.152,9555.793
-1506.1797,-122.07129,1604.2759
4635.03,7443.9014,9719.006
4269.8447,7034.6157,9273.732
3926.7554,6575.7847,8716.255
3953.762,6507.0957,8582.331
4811.668,7215.0796,9218.814
5110.9067,7499.523,9645.179
-1089.3599,63.568848,1714.3003
5361.032,7765.582,9940.505
5182.103,7568.6226,9839.15
4669.675,7213.826,9484.46
4484.9233,6955.326,9221.359
5312.058,7746.625,9836.602
