p10,median,p90
3544.9287,7676.8,9973.494
4593.4756,8793.537,11455.459
2921.024,8404.857,11179.82
-1995.7681,95.4375,3630.5425
-170.97754,4245.7075,9896.943
-117.68652,5006.2144,9425.488
-4.4658203,4819.3574,9261.794
-196.62451,2537.952,7447.3945
1211.2744,5825.022,9005.531
2273.853,6731.945,9136.267
-783.08057,786.43896,3465.189
3174.6633,7011.562,8983.1455
3583.8794,7138.5933,9026.008
2343.575,6226.516,8217.824
2226.1768,5767.4604,7686.503
3488.5693,6830.049,8534.467
4197.5938,6255.43,7686.7705
-913.0288,-63.825684,1097.6162
4002.849,5980.4688,7503.589
4034.0327,5886.9644,7265.163
3255.801,5001.4927,6334.175
3123.8843,4887.3086,6336.871
4472.962,6139.125,7492.802
4887.83,6623.151,8154.2627
-451.0952,205.30713,1455.5017
5361.545,7145.918,8904.269
5678.984,7354.381,9220.223
4636.347,6555.8564,8438.117
4252.0522,6334.7925,8359.725
5397.7812,7205.3066,9182.03
