p10,median,p90
9495.861,12381.609,14343.285
8951.844,12268.9,14495.209
6377.9785,10637.99,13245.894
-3097.287,-704.3213,1787.3218
4275.3613,9730.192,12374.581
5824.174,10098.226,12586.774
4637.4185,8963.72,11263.303
4460.2363,8758.847,11205.762
4881.6045,9099.309,11530.993
3896.079,8390.718,10982.132
-2589.254,436.08496,2749.7505
5244.455,10910.26,13415.369
5784.1436,11199.514,13630.961
4058.833,9970.11,12779.228
3662.1084,9547.638,12138.359
3515.205,9445.911,12415.499
4934.439,7969.4424,10457.669
-1982.1855,-350.45996,1479.2354
7103.799,9815.761,11930.774
7110.918,9728.298,11753.961
6003.79,8690.38,10772.111
5583.8604,8529.412,10707.945
5292.382,8077.929,10386.502
5669.1797,8437.6875,10709.029
-1210.5078,142.11816,1830.332
9253.8,11659.272,13827.1875
9719.476,12231.961,14617.65
8355.036,11160.659,13553.261
8126.039,11043.0625,13551.222
8564.779,11055.6,13285.573
