p10,median,p90
2044.2446,3582.3489,4987.9883
1776.7682,3372.5637,4806.1797
4.265869,453.64258,1475.781
-494.51318,-150.64282,392.7091
541.4083,2273.9033,3809.5366
747.41077,2418.5127,3927.9595
601.34106,1812.3247,3181.036
541.7196,1698.7896,3075.0845
816.052,2040.2108,3373.833
-32.212402,480.2638,1445.2865
-361.87524,131.42578,879.20776
1751.6025,4429.5845,6343.1924
1703.5568,4421.898,6561.8506
1008.1941,3153.2583,5283.708
1059.9363,3107.2988,4999.857
826.2351,2850.9375,4742.406
-40.07202,255.76465,1126.8043
-417.4585,-98.48999,410.85217
1089.3906,2783.1313,4464.6514
1244.6356,2836.305,4399.4316
812.0332,2081.9927,3502.6008
994.177,2247.1294,3640.1836
1160.1293,2420.2817,3681.401
120.39624,520.9094,1410.5773
-228.84814,63.45996,552.2372
2705.0544,4466.7017,6273.9844
2631.473,4480.665,6381.5728
1586.5135,3140.5955,4850.299
1606.656,3215.036,4876.8213
1522.9856,3101.519,4580.7812
