p10,median,p90
15311.147,16948.879,19093.238
14477.742,16240.348,18509.305
12134.685,13753.274,15803.049
-1311.4287,-32.538086,1811.0557
13732.148,15189.315,17025.846
13066.461,14386.419,15918.445
11524.511,12776.701,14254.585
11975.161,13239.714,14589.586
10919.878,12126.114,13466.585
11148.174,12561.774,14046.729
-1284.2451,90.06055,1657.2949
15660.971,17245.941,19559.766
14976.166,16498.69,18464.963
13852.308,15358.174,17275.975
13153.492,14624.561,16696.488
13155.535,14668.166,16610.146
10755.202,12166.918,13650.847
-369.55664,921.05273,2195.8848
12325.37,13860.228,15348.375
11477.854,12855.447,14199.069
9235.491,10631.685,11826.152
9916.346,11283.482,12496.041
8930.453,10420.515,11894.81
10497.385,12106.532,13850.341
-922.0869,152.21582,1892.3164
15973.177,18737.3,22363.178
15847.312,18589.34,22707.486
14441.891,17459.469,21940.084
14543.139,17929.521,22711.5
14276.333,17797.83,22844.613
