p10,median,p90
7829.618,10601.885,12736.559
7799.3115,11109.205,13533.106
5867.332,10110.428,13005.311
-2056.3545,-108.822266,2518.9634
1659.5234,8398.634,12124.807
802.19727,7526.182,11892.199
-88.901855,5549.6123,10540.793
-672.9248,1815.6816,7514.1753
-271.1162,4792.719,9981.105
557.06104,6112.2427,10546.488
-2266.293,42.13379,2879.5552
3580.2417,9554.898,12662.139
3658.4375,9026.9,12216.662
2525.8818,8153.049,11301.213
2463.733,7604.167,10549.071
2934.5957,8123.1753,11137.078
3088.267,6603.9126,9687.126
-2384.9072,-800.86035,1120.6719
5645.6475,8789.017,11323.625
4697.835,7896.8857,10346.343
4501.451,7413.856,9789.186
4783.6406,7649.87,9911.449
5351.913,8106.9585,10343.349
5691.6143,8507.686,10923.07
-932.3926,259.8833,1968.0029
8039.071,10789.195,13667.619
7343.4116,9946.191,12727.406
6663.9536,9264.667,11773.078
6438.5845,8968.959,11353.987
6630.62,9132.485,11451.002
