timestamp,p10,median,p90
2015-07-02,6195.841,7067.991,8205.416
2015-07-03,6566.4434,7431.765,8715.668
2015-07-04,3930.546,4569.3857,5367.0044
2015-07-05,-217.1997,359.63477,1089.7346
2015-07-06,4322.3916,4893.238,5548.9365
2015-07-07,3919.762,4408.209,4913.976
2015-07-08,3754.524,4255.7954,4794.8525
2015-07-09,3893.8533,4416.393,4937.153
2015-07-10,4461.5615,4969.335,5565.385
2015-07-11,4290.6064,4864.8535,5497.851
2015-07-12,-464.73096,217.69824,1017.7615
2015-07-13,6993.3237,7824.3525,9038.848
2015-07-14,5965.5176,6654.366,7546.24
2015-07-15,5533.9746,6151.063,7000.6074
2015-07-16,5261.246,5897.3003,6799.21
2015-07-17,5826.0605,6536.0117,7582.0
2015-07-18,3843.9773,4352.0747,4880.093
2015-07-19,356.7661,940.9016,1472.1431
2015-07-20,4144.429,4692.6797,5226.0933
2015-07-21,3332.7935,3921.833,4534.7236
2015-07-22,3258.9246,3842.5862,4470.0654
2015-07-23,2757.0942,3403.9727,4123.682
2015-07-24,3856.9507,4670.7466,5578.2144
2015-07-25,3898.519,4847.9097,6003.176
2015-07-26,-414.32275,345.26172,1430.6523
2015-07-27,7458.9443,8920.547,11091.535
2015-07-28,6357.3057,7737.1787,9892.42
2015-07-29,5678.951,7125.0215,9391.48
2015-07-30,5323.1924,6943.756,9341.735
2015-07-31,6125.7344,7888.366,10665.027
