timestamp,p10,median,p90
2015-07-02,7889.026,10039.498,11824.055
2015-07-03,7111.9644,9616.553,11671.726
2015-07-04,8477.145,10488.887,12168.824
2015-07-05,-1583.1152,-533.8208,1045.6616
2015-07-06,6056.729,8411.36,9876.213
2015-07-07,5755.6406,7486.0303,8837.468
2015-07-08,6155.703,7261.4023,8316.683
2015-07-09,7040.8667,7977.3564,8836.571
2015-07-10,8255.952,9239.696,10055.285
2015-07-11,8823.343,9885.064,10825.047
2015-07-12,329.43115,926.69385,1968.8042
2015-07-13,8413.502,9581.606,10664.78
2015-07-14,7683.705,8971.408,10114.211
2015-07-15,7561.507,8798.274,9968.368
2015-07-16,7251.7256,8673.777,9854.357
2015-07-17,7697.745,9115.197,10326.341
2015-07-18,7450.5254,9106.887,10239.681
2015-07-19,-655.00977,126.72363,1063.3403
2015-07-20,7252.9033,8575.736,9701.996
2015-07-21,5930.138,7255.278,8258.624
2015-07-22,6620.3975,7613.3857,8462.762
2015-07-23,5960.6445,7177.5625,8141.6357
2015-07-24,7958.284,9098.204,10164.756
2015-07-25,8476.857,9822.598,11161.695
2015-07-26,109.66797,575.6211,1839.2026
2015-07-27,9133.277,11043.271,12967.797
2015-07-28,8066.285,10148.072,12297.428
2015-07-29,7666.104,10156.66,12318.076
2015-07-30,7428.426,10212.855,12640.613
2015-07-31,7999.1333,10404.134,12728.085
