timestamp,p10,median,p90
2015-07-02,3420.7427,5205.243,6785.521
2015-07-03,3915.485,5592.8457,7091.8447
2015-07-04,3415.9834,5318.187,6936.1104
2015-07-05,-889.9429,-104.74512,1367.7473
2015-07-06,2975.2852,5154.421,6756.475
2015-07-07,3086.3674,4979.827,6636.8086
2015-07-08,3070.3901,5072.1885,6637.747
2015-07-09,2665.5935,4757.234,6320.801
2015-07-10,3497.0933,5215.3267,6660.74
2015-07-11,3094.287,5004.1475,6433.165
2015-07-12,-684.9717,60.123047,1605.6233
2015-07-13,2794.1936,4952.9697,6544.5503
2015-07-14,2959.7375,4946.5645,6509.51
2015-07-15,2883.2988,4965.612,6452.6523
2015-07-16,2819.17,4686.227,6210.275
2015-07-17,3248.9893,5064.434,6450.6816
2015-07-18,3246.6328,4826.9805,6093.742
2015-07-19,-506.67334,89.45264,1106.4204
2015-07-20,3375.589,4906.261,6199.615
2015-07-21,3448.6501,4906.3994,6176.2217
2015-07-22,3544.524,4950.8105,6193.8623
2015-07-23,3475.438,4878.8184,6197.874
2015-07-24,3776.1816,5111.9756,6366.5586
2015-07-25,3685.223,4998.2227,6247.146
2015-07-26,-322.5581,187.39307,1262.6492
2015-07-27,3343.7776,4871.03,6167.8564
2015-07-28,3448.5845,4932.8926,6323.177
2015-07-29,3370.1199,4958.9224,6326.1826
2015-07-30,3165.248,4788.6064,6292.194
2015-07-31,3729.5474,5127.629,6383.5703
