timestamp,p10,median,p90
2015-07-02,5693.7627,6372.5186,7096.9756
2015-07-03,5785.258,6526.9004,7325.999
2015-07-04,3460.295,4079.6296,4758.017
2015-07-05,-704.24365,31.274902,867.7759
2015-07-06,4593.7104,5253.1387,5979.468
2015-07-07,4303.392,4903.6787,5595.6357
2015-07-08,3831.335,4444.7954,5161.9175
2015-07-09,3712.065,4330.041,4988.675
2015-07-10,4002.7773,4575.8716,5281.3984
2015-07-11,3488.1787,4143.3745,4868.395
2015-07-12,-436.91064,347.23975,1302.5022
2015-07-13,6433.481,7267.6875,8305.332
2015-07-14,6026.9536,6888.8804,7900.3438
2015-07-15,5295.871,6173.178,7218.99
2015-07-16,4785.358,5722.391,6770.4824
2015-07-17,5263.3813,6246.8076,7310.4556
2015-07-18,3281.4219,3950.7942,4719.977
2015-07-19,-132.34521,606.7324,1443.7461
2015-07-20,4415.003,5142.2515,5897.842
2015-07-21,3767.6072,4424.1274,5159.5806
2015-07-22,3410.9062,4030.1382,4745.1914
2015-07-23,3325.0278,3948.5623,4558.1543
2015-07-24,3645.6497,4278.9077,4958.3193
2015-07-25,3496.5344,4139.1567,4806.9946
2015-07-26,-397.61084,233.47803,1090.5452
2015-07-27,6703.8623,7681.0215,8873.867
2015-07-28,5952.466,6922.633,8205.157
2015-07-29,5436.6797,6404.2656,7634.119
2015-07-30,5307.806,6351.9404,7641.6025
2015-07-31,5426.7153,6596.8896,7961.131
