timestamp,p10,median,p90
2015-05-03,-1345.8857,23.353516,1394.999
2015-05-04,8415.365,10075.109,11713.86
2015-05-05,6977.5806,8439.219,9847.029
2015-05-06,6072.0874,7599.8564,8977.917
2015-05-07,5482.544,6989.688,8359.349
2015-05-08,5253.7803,6846.6323,8210.239
2015-05-09,2469.497,4086.544,5595.553
2015-05-10,-1468.9897,-39.987793,1517.3691
2015-05-11,6716.978,8727.433,10525.533
2015-05-12,4999.517,7057.0996,8923.603
2015-05-13,5129.444,7196.8975,9055.831
2015-05-14,-4196.2617,-2140.6602,-172.03662
2015-05-15,4754.8926,7138.427,8961.352
2015-05-16,3823.6162,5931.1064,7806.11
2015-05-17,-178.8086,1401.3813,3198.9502
2015-05-18,8233.801,10016.551,11652.99
2015-05-19,5827.7065,7570.0273,9178.574
2015-05-20,5314.8403,7100.209,8735.008
2015-05-21,6873.8477,8485.02,10124.84
2015-05-22,4876.0566,6657.2773,8344.644
2015-05-23,4027.3164,5995.782,7706.9414
2015-05-24,-1115.9033,438.94287,2303.9993
2015-05-25,-3475.6611,-1636.7607,230.79102
2015-05-26,7118.331,8995.287,10950.254
2015-05-27,5247.823,7056.6865,8737.679
2015-05-28,5405.835,7054.073,8693.881
2015-05-29,4700.917,6358.5376,7977.8604
2015-05-30,3625.7944,5547.376,7350.9854
2015-05-31,-1156.9155,333.0,1935.271
2015-06-01,8590.646,10485.549,12314.089
2015-06-02,6767.269,8569.278,10253.182
2015-06-03,5897.3335,7800.202,9516.091
2015-06-04,-4634.2627,-2430.3145,-469.21436
2015-06-05,7220.1133,9066.144,10999.582
2015-06-06,2937.8284,4619.742,6060.283
2015-06-07,-1929.2031,-640.395,566.7134
2015-06-08,6311.4414,7494.1904,8780.485
2015-06-09,5200.5146,6298.873,7409.377
2015-06-10,5336.045,6459.2773,7647.6514
2015-06-11,5039.745,6244.2183,7479.3516
2015-06-12,5807.932,6925.5176,8033.58
2015-06-13,4019.3188,5138.498,6213.265
2015-06-14,-1257.9385,-195.22461,915.4326
2015-06-15,7480.9897,8790.764,10154.041
2015-06-16,6001.354,7350.2026,8535.221
2015-06-17,5731.755,6981.8604,8146.6484
2015-06-18,5688.9907,6782.8374,7890.0186
2015-06-19,5788.198,6840.2236,7927.5986
2015-06-20,2678.5613,3643.993,4597.175
2015-06-21,-625.1387,123.350586,879.15234
2015-06-22,5795.898,6743.6235,7743.2354
2015-06-23,4906.7583,5860.794,6811.239
2015-06-24,4952.9375,5815.628,6740.836
2015-06-25,5235.0815,6050.314,6968.4033
2015-06-26,5754.6226,6614.1123,7545.1416
2015-06-27,3731.429,4762.9395,5700.8994
2015-06-28,-392.87207,243.21875,964.0459
2015-06-29,8304.027,9454.815,10654.839
2015-06-30,6990.1763,7964.058,8919.507
2015-07-01,6713.9033,7606.3594,8515.5625
2015-07-02,6436.882,7320.696,8206.131
2015-07-03,6712.5693,7652.6753,8575.957
2015-07-04,2726.7063,3512.644,4450.662
2015-07-05,-776.7881,-55.68799,723.73193
2015-07-06,6088.3643,6937.261,7868.835
2015-07-07,5147.2856,6009.507,6983.409
2015-07-08,4986.171,5798.2583,6582.838
2015-07-09,5384.7144,6148.9434,6895.8193
2015-07-10,5629.4854,6389.2437,7199.6914
2015-07-11,3779.0754,4609.6323,5362.8506
2015-07-12,-561.7588,184.28613,939.7705
2015-07-13,7986.698,9056.624,10319.582
2015-07-14,6505.441,7347.7646,8268.547
2015-07-15,6308.839,7078.649,7920.8496
2015-07-16,6309.448,7074.9766,7914.3877
2015-07-17,6482.3447,7334.9956,8222.695
2015-07-18,2402.9917,3265.4011,4147.1377
2015-07-19,-685.13525,81.20703,875.854
2015-07-20,5982.501,6974.5786,7971.1357
2015-07-21,5051.002,6091.805,7016.127
2015-07-22,4821.912,5651.4272,6472.3833
2015-07-23,4899.461,5638.046,6318.438
2015-07-24,5118.4595,5889.57,6590.4434
2015-07-25,4189.8364,5103.467,5892.7646
2015-07-26,-795.7495,-92.78223,745.7241
2015-07-27,8665.914,9969.746,11443.677
2015-07-28,7068.3496,8157.483,9399.667
2015-07-29,6591.832,7626.8276,8887.478
2015-07-30,6657.0176,7762.7275,9106.01
2015-07-31,6801.979,8026.4434,9403.647
