timestamp,p10,median,p90
2015-07-02,4391.015,5010.5464,5560.5464
2015-07-03,4499.394,5091.9463,5658.126
2015-07-04,2789.741,3486.5576,4086.53
2015-07-05,-934.2471,-450.22705,87.30127
2015-07-06,4436.916,5006.733,5586.3633
2015-07-07,3832.6636,4371.98,4890.623
2015-07-08,3778.873,4272.69,4786.1265
2015-07-09,3741.6064,4237.2783,4744.414
2015-07-10,4217.7773,4742.588,5240.2114
2015-07-11,3221.9878,3754.6985,4259.487
2015-07-12,-298.96973,83.977295,537.9463
2015-07-13,5265.1646,5802.6885,6443.7124
2015-07-14,4664.0645,5243.4907,5765.4272
2015-07-15,4403.6865,4952.195,5466.4795
2015-07-16,3878.9507,4404.602,4899.4897
2015-07-17,4317.551,4859.5015,5404.0938
2015-07-18,2567.9302,3140.1887,3712.0552
2015-07-19,-759.6748,-330.96045,82.823975
2015-07-20,4512.9546,5044.787,5563.803
2015-07-21,3964.591,4486.278,5010.534
2015-07-22,3917.8723,4423.5713,4927.699
2015-07-23,3734.6162,4255.3706,4765.059
2015-07-24,4392.3804,4944.811,5487.202
2015-07-25,3399.6736,3992.8767,4583.1143
2015-07-26,-234.02881,135.16797,610.6887
2015-07-27,5403.0596,6152.3423,6908.6113
2015-07-28,4878.945,5593.5557,6329.847
2015-07-29,4614.039,5295.3936,5979.077
2015-07-30,4302.2163,5033.7207,5719.9424
2015-07-31,4658.6562,5444.302,6222.8154
