timestamp,p10,median,p90
2015-05-03,-1534.4849,-251.52197,1050.425
2015-05-04,7851.4546,9501.838,11270.111
2015-05-05,6207.546,7618.3887,9034.481
2015-05-06,6093.372,7447.5596,8839.951
2015-05-07,4671.0254,6020.885,7319.7266
2015-05-08,4657.6094,6124.9004,7438.627
2015-05-09,1428.4565,2847.2302,4274.455
2015-05-10,-1293.1089,-42.901367,1377.3013
2015-05-11,4792.085,6447.752,8113.873
2015-05-12,3995.103,5828.4336,7561.073
2015-05-13,3064.1082,5024.295,6809.8423
2015-05-14,-2865.8525,-1060.0308,660.0669
2015-05-15,3277.8662,5384.822,7170.825
2015-05-16,2524.832,4514.323,6428.1914
2015-05-17,-582.25244,945.5137,2719.5752
2015-05-18,7281.804,9144.366,10965.359
2015-05-19,6430.72,8187.7573,9842.881
2015-05-20,3948.83,5755.2905,7459.5117
2015-05-21,5243.8535,6782.7427,8354.674
2015-05-22,4633.5947,6277.0605,7901.8843
2015-05-23,1923.1248,3715.8599,5343.807
2015-05-24,-1280.5703,199.60986,1965.3438
2015-05-25,-1287.5332,245.88672,1938.3994
2015-05-26,4259.019,6195.1094,7940.9136
2015-05-27,4086.0757,5777.2065,7334.078
2015-05-28,4125.6465,5610.735,7001.823
2015-05-29,2763.3188,4288.195,5648.126
2015-05-30,2112.7944,3594.3213,4984.8228
2015-05-31,-1567.6118,-200.77051,1222.2126
2015-06-01,7578.375,9352.573,11096.113
2015-06-02,6477.6865,8177.0312,9851.694
2015-06-03,5336.873,7058.288,8666.867
2015-06-04,-3778.96,-1551.7871,442.4585
2015-06-05,5531.1084,7496.63,9456.363
2015-06-06,1469.5894,2988.8604,4387.0615
2015-06-07,-1580.0464,-289.95215,923.2759
2015-06-08,5118.275,6348.889,7700.5117
2015-06-09,4143.257,5348.5933,6576.256
2015-06-10,3473.292,4793.897,6092.0156
2015-06-11,3433.5554,4842.089,6110.211
2015-06-12,4315.037,5532.076,6731.7646
2015-06-13,2693.03,3937.7742,5003.6914
2015-06-14,-1100.6294,-26.651855,1105.9358
2015-06-15,7362.042,8730.09,10137.646
2015-06-16,5805.7603,7232.4355,8609.174
2015-06-17,5201.3184,6558.1157,7892.878
2015-06-18,4652.0693,5815.743,7069.413
2015-06-19,4778.181,5864.118,7046.1724
2015-06-20,1159.7356,2111.8855,3059.9805
2015-06-21,-691.2705,222.36621,1134.9473
2015-06-22,3498.0645,4795.7207,6025.723
2015-06-23,3297.275,4524.202,5725.5986
2015-06-24,3300.6162,4399.542,5465.229
2015-06-25,3492.9468,4525.053,5510.356
2015-06-26,3805.336,4770.0405,5706.57
2015-06-27,2505.0132,3401.332,4278.281
2015-06-28,-526.2295,227.55664,1041.6519
2015-06-29,7972.4316,9354.908,10842.925
2015-06-30,6416.8145,7629.1436,8930.167
2015-07-01,5867.16,6939.5845,8011.706
2015-07-02,5159.7812,6130.5547,7096.7764
2015-07-03,5340.126,6399.3105,7454.819
2015-07-04,998.4197,1881.5354,2897.6543
2015-07-05,-939.0752,-81.19824,787.20483
2015-07-06,4213.8633,5331.2764,6455.1323
2015-07-07,3631.3662,4732.946,5902.9883
2015-07-08,3467.5684,4493.724,5466.8438
2015-07-09,3528.2476,4512.573,5396.558
2015-07-10,3858.2717,4744.5537,5700.0093
2015-07-11,2490.1108,3437.4922,4339.883
2015-07-12,-525.49365,312.0244,1217.9121
2015-07-13,7810.2695,9103.396,10683.86
2015-07-14,6063.8784,7257.045,8500.637
2015-07-15,5688.706,6785.747,7991.062
2015-07-16,5044.9473,6028.8906,7101.6494
2015-07-17,5138.018,6148.8945,7226.004
2015-07-18,684.3252,1649.0049,2453.509
2015-07-19,-861.49023,23.18457,888.9153
2015-07-20,4291.1553,5356.3096,6448.911
2015-07-21,3743.5076,4950.5244,6025.794
2015-07-22,3484.5728,4437.009,5325.561
2015-07-23,3300.7832,4283.571,5093.187
2015-07-24,3644.374,4514.3774,5303.697
2015-07-25,2627.2866,3531.9514,4420.725
2015-07-26,-898.3169,-99.01416,804.8032
2015-07-27,7892.712,9234.639,10717.248
2015-07-28,6323.1514,7530.4014,8784.266
2015-07-29,5737.7363,6830.7646,8056.823
2015-07-30,5073.2812,6192.7793,7354.7163
2015-07-31,5062.7993,6094.666,7269.421
