timestamp,p10,median,p90
2015-05-03,-534.71924,156.20703,905.5737
2015-05-04,3630.5103,4479.769,5413.375
2015-05-05,3057.7676,3847.3228,4686.7114
2015-05-06,3053.6592,3865.9585,4738.8286
2015-05-07,2456.2144,3347.0107,4184.129
2015-05-08,2583.5085,3443.85,4250.0684
2015-05-09,2087.1553,2945.3843,3759.6177
2015-05-10,-739.05225,-1.3178711,807.35693
2015-05-11,2307.2402,3227.857,4156.437
2015-05-12,2006.8315,3023.4236,3978.1519
2015-05-13,1720.7081,2823.3774,3820.997
2015-05-14,-1588.9927,-637.83105,334.59204
2015-05-15,1936.2295,3078.1794,4083.709
2015-05-16,2483.5986,3540.0972,4513.875
2015-05-17,73.678955,891.5752,1867.8477
2015-05-18,3272.9468,4118.6865,4996.712
2015-05-19,2414.8206,3335.13,4209.4077
2015-05-20,2592.4116,3510.3533,4356.675
2015-05-21,2749.9937,3598.4395,4457.226
2015-05-22,2360.217,3275.189,4191.682
2015-05-23,2458.7546,3399.7812,4364.907
2015-05-24,-579.73755,244.51587,1287.0117
2015-05-25,-1332.5698,-395.3872,546.80273
2015-05-26,2478.2944,3508.6062,4516.617
2015-05-27,1747.675,2763.024,3709.4119
2015-05-28,2366.9175,3239.104,4153.0073
2015-05-29,1631.7322,2616.5283,3563.6763
2015-05-30,2501.1797,3418.6597,4382.7256
2015-05-31,-616.7422,150.6123,976.4424
2015-06-01,3163.1704,4051.9143,4983.9004
2015-06-02,2889.3386,3773.289,4633.0195
2015-06-03,2904.2642,3811.436,4729.2847
2015-06-04,-2102.954,-933.3474,126.82129
2015-06-05,3091.4517,4034.9531,5052.501
2015-06-06,2070.7632,2883.3643,3673.1118
2015-06-07,-816.71387,-115.38257,537.0371
2015-06-08,2225.9775,2877.158,3507.655
2015-06-09,2034.2582,2701.2039,3337.93
2015-06-10,1927.6091,2616.526,3314.1616
2015-06-11,1571.719,2368.2185,3071.2095
2015-06-12,2430.0154,3101.2212,3742.9915
2015-06-13,2863.0068,3485.6926,4134.937
2015-06-14,-673.0178,-48.608154,595.8074
2015-06-15,3452.6992,4149.658,4941.4307
2015-06-16,2729.7083,3467.68,4182.438
2015-06-17,2580.2007,3295.65,4023.8364
2015-06-18,2579.6973,3256.0632,3979.636
2015-06-19,2701.3188,3309.249,3998.2456
2015-06-20,2015.9346,2643.7378,3260.3027
2015-06-21,-352.36768,114.80054,594.78735
2015-06-22,1903.21,2514.4749,3137.1565
2015-06-23,1714.1433,2333.161,2943.4253
2015-06-24,1721.427,2310.0251,2939.1143
2015-06-25,1805.9702,2418.2856,3022.1924
2015-06-26,2294.5747,2850.0542,3435.8958
2015-06-27,2574.3577,3107.1196,3705.7595
2015-06-28,-268.53345,113.20679,574.87744
2015-06-29,3388.2515,3998.0977,4716.8564
2015-06-30,3085.6724,3669.9565,4341.8105
2015-07-01,2984.2822,3547.104,4173.862
2015-07-02,2815.4978,3399.1338,4013.4072
2015-07-03,3059.3804,3693.38,4339.7993
2015-07-04,2013.5588,2614.0273,3237.6875
2015-07-05,-378.70752,78.531494,591.7151
2015-07-06,2069.8174,2651.9236,3225.7336
2015-07-07,1892.0623,2471.7954,3079.9492
2015-07-08,1832.4761,2381.9248,2941.112
2015-07-09,1993.1125,2517.0615,3044.263
2015-07-10,2256.7883,2725.6873,3251.6838
2015-07-11,2553.367,3062.069,3621.691
2015-07-12,-384.9082,71.367676,560.7942
2015-07-13,3399.31,3978.483,4677.594
2015-07-14,2880.2688,3415.6008,4044.276
2015-07-15,2913.4612,3455.8328,4035.877
2015-07-16,2807.4182,3341.2395,3929.2195
2015-07-17,3034.1345,3603.609,4244.9644
2015-07-18,1814.3915,2364.546,2902.8394
2015-07-19,-436.56055,29.093994,542.81934
2015-07-20,2219.1282,2788.7798,3362.379
2015-07-21,1764.9346,2426.4814,3019.823
2015-07-22,1635.5808,2231.5645,2804.1077
2015-07-23,1616.3788,2185.191,2701.4521
2015-07-24,2123.8228,2667.9224,3215.6946
2015-07-25,2512.3716,3083.7366,3697.0984
2015-07-26,-604.5293,-128.86499,436.25537
2015-07-27,3694.769,4393.653,5236.7734
2015-07-28,3148.5688,3822.6584,4630.6396
2015-07-29,3109.0942,3810.6248,4670.872
2015-07-30,3041.1433,3792.043,4687.424
2015-07-31,3023.1099,3774.376,4720.247
