timestamp,p10,median,p90
2015-07-02,6568.962,7435.8584,8315.543
2015-07-03,6423.2896,7310.958,8210.172
2015-07-04,4433.5825,5289.319,6165.2173
2015-07-05,-975.0,-277.4663,464.95557
2015-07-06,5882.342,6739.1797,7665.5
2015-07-07,4999.3125,5711.3486,6539.121
2015-07-08,4709.484,5443.476,6259.367
2015-07-09,5029.8047,5745.511,6493.2515
2015-07-10,5531.7954,6260.435,7060.3086
2015-07-11,4749.446,5507.3306,6265.4395
2015-07-12,-113.10547,432.12598,1111.4736
2015-07-13,7997.551,8986.084,10101.004
2015-07-14,6698.5977,7589.653,8479.234
2015-07-15,6217.763,7068.588,7909.963
2015-07-16,5567.7593,6352.1577,7163.7466
2015-07-17,5853.7275,6664.787,7533.954
2015-07-18,3703.7202,4607.5117,5492.9434
2015-07-19,-736.76416,-122.79346,507.92236
2015-07-20,5850.1514,6755.922,7693.173
2015-07-21,4911.2603,5839.463,6823.678
2015-07-22,4798.2314,5653.5586,6590.919
2015-07-23,4709.247,5587.4775,6540.9995
2015-07-24,5378.626,6321.5444,7355.247
2015-07-25,4715.984,5760.073,6867.9
2015-07-26,-255.35303,340.2373,1127.9326
2015-07-27,7892.162,9365.734,10975.957
2015-07-28,6229.895,7486.3613,8901.808
2015-07-29,5531.5127,6817.1494,8197.762
2015-07-30,5531.371,6880.2603,8248.449
2015-07-31,5809.7705,7329.8394,8904.911
