timestamp,p10,median,p90
2015-07-02,4435.531,5170.7183,5970.939
2015-07-03,4327.0083,5048.1113,5844.2207
2015-07-04,2647.8313,3402.3433,4189.511
2015-07-05,-687.9365,-195.20215,372.3501
2015-07-06,4243.446,4856.8438,5572.743
2015-07-07,3649.5186,4179.977,4776.5444
2015-07-08,4119.1143,4632.614,5226.6997
2015-07-09,3562.9653,4069.9434,4621.602
2015-07-10,4031.4927,4548.6665,5090.6484
2015-07-11,2985.009,3507.9502,4033.2837
2015-07-12,-60.93457,331.0183,752.65796
2015-07-13,4756.8706,5339.033,5989.8877
2015-07-14,4250.1777,4778.678,5311.7227
2015-07-15,4522.9087,5067.06,5608.0703
2015-07-16,3487.6167,4004.43,4513.3115
2015-07-17,3522.2185,4088.4282,4667.6978
2015-07-18,2198.6892,2772.7896,3377.788
2015-07-19,-618.1543,-215.95312,175.0398
2015-07-20,3921.2563,4533.069,5139.2236
2015-07-21,3037.9438,3668.308,4296.0522
2015-07-22,3981.1123,4637.7817,5334.633
2015-07-23,3374.0964,4006.9204,4696.0117
2015-07-24,4012.5662,4713.556,5501.493
2015-07-25,3154.2131,4015.855,4952.412
2015-07-26,-63.628418,426.0337,1075.1099
2015-07-27,5304.868,6413.0293,7717.5312
2015-07-28,4415.485,5336.7676,6482.6104
2015-07-29,4588.0093,5515.34,6712.29
2015-07-30,3809.6619,4744.2,5776.787
2015-07-31,4142.064,5172.1426,6387.827
