timestamp,p10,median,p90
2015-07-02,6394.63,6970.6035,7586.6567
2015-07-03,6480.0234,7143.645,7832.616
2015-07-04,6076.2344,6733.799,7403.7954
2015-07-05,-370.18018,137.13916,752.4131
2015-07-06,4764.059,5402.3726,6035.255
2015-07-07,4527.43,5074.279,5653.751
2015-07-08,4381.881,4930.852,5551.543
2015-07-09,4912.303,5481.2725,6057.455
2015-07-10,5264.085,5812.2354,6371.893
2015-07-11,6527.2026,7043.312,7691.882
2015-07-12,-67.183105,394.16016,872.0757
2015-07-13,7046.361,7638.6343,8370.393
2015-07-14,6045.334,6628.468,7189.097
2015-07-15,5958.2466,6493.709,7072.207
2015-07-16,5836.183,6389.086,6989.6826
2015-07-17,6206.283,6799.7603,7430.1245
2015-07-18,5851.231,6465.8086,7116.647
2015-07-19,174.77832,668.34326,1205.4668
2015-07-20,4498.088,5162.8994,5777.772
2015-07-21,3821.8228,4522.5312,5193.0938
2015-07-22,3948.0098,4620.4263,5298.0483
2015-07-23,3986.519,4648.118,5258.439
2015-07-24,4880.4565,5556.799,6288.034
2015-07-25,6162.9404,6879.3374,7729.954
2015-07-26,-427.55908,-9.675293,638.61084
2015-07-27,7606.6387,8541.388,9768.939
2015-07-28,6441.3594,7319.2812,8456.031
2015-07-29,5946.9355,6869.2847,7945.629
2015-07-30,6224.4893,7192.1875,8333.162
2015-07-31,6413.936,7564.789,8889.988
