timestamp,p10,median,p90
2015-07-02,7922.2266,8661.279,9400.152
2015-07-03,7865.6035,8665.254,9458.32
2015-07-04,3927.0999,4671.8975,5418.0063
2015-07-05,-656.4619,35.327637,781.0825
2015-07-06,6497.67,7207.9272,7917.0156
2015-07-07,5932.754,6559.73,7218.34
2015-07-08,5855.0146,6439.919,7109.208
2015-07-09,5698.028,6316.6865,6934.005
2015-07-10,6258.292,6869.89,7535.1616
2015-07-11,4546.592,5178.0176,5838.039
2015-07-12,-370.24512,235.40332,904.4458
2015-07-13,9490.0,10321.627,11133.26
2015-07-14,8401.107,9074.32,9771.782
2015-07-15,7755.178,8421.496,9118.508
2015-07-16,6906.2715,7589.9844,8275.76
2015-07-17,7251.189,7973.81,8729.994
2015-07-18,4040.7256,4748.456,5538.601
2015-07-19,-192.14307,574.6035,1338.6997
2015-07-20,6645.0244,7408.713,8088.3135
2015-07-21,5745.7197,6446.129,7095.0635
2015-07-22,5449.4717,6156.439,6813.196
2015-07-23,4661.927,5379.895,6018.0283
2015-07-24,5619.7275,6348.7163,7098.778
2015-07-25,4625.07,5453.9146,6226.7446
2015-07-26,-434.3418,250.05078,1089.5342
2015-07-27,10265.883,11455.891,12752.3955
2015-07-28,9136.356,10159.13,11416.283
2015-07-29,7783.4336,8949.007,10121.601
2015-07-30,7111.695,8316.91,9528.21
2015-07-31,7830.5938,9211.215,10695.172
