timestamp,p10,median,p90
2015-07-02,5161.191,5772.573,6539.8613
2015-07-03,4979.2197,5680.5117,6497.4873
2015-07-04,3161.6377,3703.5288,4344.4575
2015-07-05,-345.33398,75.73169,607.22
2015-07-06,3769.7776,4324.6978,4922.8955
2015-07-07,3565.9165,4073.2935,4605.666
2015-07-08,3677.9146,4152.454,4688.074
2015-07-09,3473.5903,3961.7085,4486.4575
2015-07-10,3400.9048,3878.3467,4427.4253
2015-07-11,3326.1428,3856.2441,4457.1094
2015-07-12,-280.40723,106.85278,619.4756
2015-07-13,5827.6157,6551.569,7452.48
2015-07-14,4988.22,5566.9653,6247.9937
2015-07-15,4974.768,5554.3496,6191.7666
2015-07-16,4472.784,4989.078,5626.4688
2015-07-17,4424.6885,4986.3604,5647.599
2015-07-18,2943.5493,3491.9922,4109.028
2015-07-19,50.979004,478.49072,934.66187
2015-07-20,3694.2932,4270.7974,4851.74
2015-07-21,3376.599,3921.6714,4498.3193
2015-07-22,3367.2659,3913.3608,4483.8657
2015-07-23,3085.6963,3629.2214,4142.334
2015-07-24,3399.2285,3965.356,4610.167
2015-07-25,3580.402,4200.3027,4922.8994
2015-07-26,-350.5332,32.032227,621.812
2015-07-27,6069.7485,7014.923,8325.632
2015-07-28,5344.247,6203.625,7500.0527
2015-07-29,4938.47,5842.54,7040.6045
2015-07-30,4960.916,5880.548,7118.9893
2015-07-31,4808.1094,5872.4395,7211.6826
