timestamp,p10,median,p90
2015-07-02,17918.328,19482.242,20965.941
2015-07-03,18100.373,19721.818,21261.59
2015-07-04,12329.879,13817.57,15489.228
2015-07-05,17931.898,19532.11,21110.56
2015-07-06,16281.012,17927.35,19558.031
2015-07-07,14799.091,16342.861,17871.209
2015-07-08,14430.535,15930.071,17470.773
2015-07-09,14024.859,15498.043,16984.156
2015-07-10,15635.5,17142.797,18664.855
2015-07-11,11290.548,12887.123,14432.939
2015-07-12,17053.453,18637.305,20217.086
2015-07-13,17315.463,18881.32,20505.547
2015-07-14,15906.369,17576.297,19219.5
2015-07-15,15735.221,17371.736,19053.443
2015-07-16,15815.068,17390.799,19054.9
2015-07-17,16266.106,17972.69,19636.277
2015-07-18,10720.485,12448.648,14213.199
2015-07-19,15874.988,17714.945,19515.016
2015-07-20,14577.927,16452.758,18421.486
2015-07-21,13518.376,15335.769,17310.816
2015-07-22,13603.166,15487.115,17417.174
2015-07-23,13684.9375,15588.178,17491.1
2015-07-24,15111.043,16902.912,18734.574
2015-07-25,11153.021,12982.533,14864.657
2015-07-26,16764.748,18693.754,20597.809
2015-07-27,18066.107,19982.055,21930.824
2015-07-28,16721.182,18773.898,20798.691
2015-07-29,16919.291,18978.877,21057.092
2015-07-30,16828.027,18814.516,20866.387
2015-07-31,17520.553,19499.152,21598.11
