timestamp,p10,median,p90
2015-07-02,6536.69,7798.67,9047.705
2015-07-03,5778.669,7009.401,8268.958
2015-07-04,1804.0596,2995.5386,4122.66
2015-07-05,-1555.3535,-481.72412,607.208
2015-07-06,3740.7788,4986.5645,6143.1406
2015-07-07,3390.0703,4566.8877,5684.6885
2015-07-08,3323.7866,4432.6846,5534.3125
2015-07-09,3602.669,4742.0625,5841.3823
2015-07-10,4024.4998,5192.8784,6342.269
2015-07-11,2486.6711,3667.0142,4796.9106
2015-07-12,-698.5635,247.53613,1329.5142
2015-07-13,6699.29,7976.9272,9384.291
2015-07-14,5757.1367,7043.568,8295.014
2015-07-15,5001.987,6245.2896,7446.4375
2015-07-16,4693.2207,5836.1846,7040.7812
2015-07-17,4679.6343,5869.814,7020.677
2015-07-18,1482.2202,2395.891,3372.6616
2015-07-19,-1087.5264,-216.90576,592.7744
2015-07-20,3911.2993,4857.0493,5758.8726
2015-07-21,3265.815,4181.5728,5076.542
2015-07-22,3232.0107,4113.964,5037.188
2015-07-23,2968.3564,3888.5537,4736.1274
2015-07-24,3769.6426,4766.798,5799.141
2015-07-25,2207.5105,3257.3418,4368.1216
2015-07-26,-1114.0581,-257.19092,740.2339
2015-07-27,6991.3237,8535.581,10163.206
2015-07-28,6327.3833,7769.6025,9421.476
2015-07-29,5781.158,7205.4443,8830.272
2015-07-30,5670.9067,7114.4326,8710.036
2015-07-31,5838.461,7468.166,9178.199
