timestamp,p10,median,p90
2015-07-02,6113.733,7356.167,8578.296
2015-07-03,6079.0825,7316.06,8597.717
2015-07-04,9358.968,10683.55,12064.057
2015-07-05,-1274.6685,-254.75,867.1089
2015-07-06,5654.3735,6765.986,7882.4966
2015-07-07,4635.47,5765.372,6859.743
2015-07-08,4555.8765,5638.631,6788.8604
2015-07-09,5265.566,6304.8447,7457.6997
2015-07-10,6022.005,7091.012,8166.3257
2015-07-11,9311.883,10584.802,11839.279
2015-07-12,-142.9248,733.4087,1729.7017
2015-07-13,6737.5747,7873.7197,9000.037
2015-07-14,5333.834,6398.0586,7474.293
2015-07-15,5086.656,6200.4385,7381.2754
2015-07-16,5052.868,6139.4243,7243.246
2015-07-17,5977.6753,7048.0522,8166.671
2015-07-18,8729.008,10033.734,11391.471
2015-07-19,-1376.0107,-320.0127,772.87354
2015-07-20,5893.076,7090.371,8235.328
2015-07-21,4521.967,5709.104,6903.7197
2015-07-22,4895.246,5945.76,7098.236
2015-07-23,5251.6484,6316.954,7494.4033
2015-07-24,6378.2397,7552.019,8784.994
2015-07-25,9215.563,10646.613,12264.422
2015-07-26,-676.396,228.34424,1313.4429
2015-07-27,6751.7153,8007.423,9474.526
2015-07-28,5184.1523,6365.6714,7703.3154
2015-07-29,5009.6606,6268.6367,7662.422
2015-07-30,5503.187,6734.261,8178.505
2015-07-31,6262.2046,7768.7456,9280.924
