timestamp,p10,median,p90
2015-07-02,8514.295,9646.203,10738.498
2015-07-03,8129.318,9375.562,10496.938
2015-07-04,7468.5996,8774.148,10037.4375
2015-07-05,-1153.4531,-339.47168,574.22314
2015-07-06,8614.357,9715.988,10901.426
2015-07-07,7758.1543,8915.433,10042.564
2015-07-08,7905.806,8977.433,10105.941
2015-07-09,7665.886,8767.568,9863.604
2015-07-10,8243.01,9312.437,10348.9795
2015-07-11,7951.0034,9074.504,10121.115
2015-07-12,-74.424805,655.93115,1451.1309
2015-07-13,9538.79,10580.8,11777.887
2015-07-14,8844.398,9948.989,10958.282
2015-07-15,8436.234,9534.7705,10545.607
2015-07-16,7705.403,8809.032,9874.298
2015-07-17,7537.8223,8675.041,9740.861
2015-07-18,6697.6206,7935.457,9190.239
2015-07-19,-1486.8135,-641.30566,210.32959
2015-07-20,8327.617,9616.088,10941.405
2015-07-21,7297.6353,8689.686,10059.0
2015-07-22,7412.4033,8728.414,10049.85
2015-07-23,7579.6494,8998.61,10393.19
2015-07-24,8228.479,9645.846,11094.543
2015-07-25,8016.845,9551.7705,11126.977
2015-07-26,-137.46777,637.96533,1772.3906
2015-07-27,10323.182,12306.81,14414.769
2015-07-28,9435.749,11235.332,13257.1875
2015-07-29,8573.804,10323.039,12090.026
2015-07-30,8522.369,10408.55,12187.57
2015-07-31,8661.446,10661.562,12682.899
