timestamp,p10,median,p90
2015-07-02,5169.4424,6092.8145,7380.246
2015-07-03,5734.202,6805.7456,8460.234
2015-07-04,4356.6304,5269.8516,6551.661
2015-07-05,-348.78174,83.3916,909.0325
2015-07-06,4141.4062,5000.5005,6179.592
2015-07-07,3787.1174,4567.5664,5738.5596
2015-07-08,3715.5278,4451.328,5632.9976
2015-07-09,3962.8606,4772.7266,6043.8438
2015-07-10,4511.9263,5288.543,6476.1777
2015-07-11,4998.705,5935.2764,7428.218
2015-07-12,-214.13281,208.06226,1454.4917
2015-07-13,6274.959,7615.0996,10544.894
2015-07-14,5148.129,6404.7866,9325.381
2015-07-15,4499.33,5919.4307,9139.429
2015-07-16,3968.231,5510.5596,8970.185
2015-07-17,6473.452,8223.971,13394.597
2015-07-18,5299.6045,7648.3584,13609.3
2015-07-19,1028.0073,2198.812,5549.2744
2015-07-20,4985.503,7219.7285,12836.863
2015-07-21,4876.3804,6881.5723,11978.501
2015-07-22,4477.7993,6296.973,11052.748
2015-07-23,4874.8965,6502.121,11179.426
2015-07-24,5404.376,7129.944,12480.363
2015-07-25,5582.025,7512.502,14299.297
2015-07-26,416.52466,1036.8826,4956.2305
2015-07-27,6301.2505,9063.996,18901.422
2015-07-28,5310.689,7902.445,16739.754
2015-07-29,4539.5815,7323.302,16926.59
2015-07-30,4777.3564,7973.953,18495.992
2015-07-31,5625.244,8653.576,21047.064
