timestamp,p10,median,p90
2015-07-02,8617.54,9961.703,11324.994
2015-07-03,7714.1016,9051.557,10459.688
2015-07-04,7475.384,8832.55,10264.287
2015-07-05,-1696.9766,-601.9824,602.8154
2015-07-06,8419.812,9747.656,11256.69
2015-07-07,6902.514,8259.415,9659.901
2015-07-08,6730.4136,7966.8735,9322.57
2015-07-09,7066.1885,8252.014,9595.739
2015-07-10,7674.559,8931.999,10183.88
2015-07-11,7893.1978,9123.441,10431.64
2015-07-12,-76.208496,851.6631,1983.2476
2015-07-13,9196.432,10589.269,12132.324
2015-07-14,8509.061,9762.279,11014.013
2015-07-15,8001.1377,9207.526,10405.256
2015-07-16,6921.6787,8104.709,9231.764
2015-07-17,6780.8037,8052.949,9233.546
2015-07-18,6166.3237,7399.631,8645.16
2015-07-19,-1746.8438,-820.85156,114.8457
2015-07-20,8238.406,9509.154,10894.752
2015-07-21,7063.473,8266.664,9619.715
2015-07-22,6888.34,8044.265,9269.04
2015-07-23,7112.1714,8308.029,9493.613
2015-07-24,7871.4497,9117.81,10455.445
2015-07-25,7875.1724,9244.126,10721.129
2015-07-26,-215.10449,615.8364,1788.1626
2015-07-27,9566.295,11446.778,13657.001
2015-07-28,8320.659,10003.39,11961.035
2015-07-29,7782.2773,9412.149,11156.471
2015-07-30,7407.425,9070.788,10721.761
2015-07-31,7422.2134,9271.61,11021.35
