timestamp,p10,median,p90
2015-07-02,5569.357,6218.15,6907.3115
2015-07-03,6017.3794,6787.598,7653.7607
2015-07-04,3555.9053,4174.868,4811.7876
2015-07-05,-568.6699,-32.77881,578.8667
2015-07-06,4535.584,5169.652,5826.7236
2015-07-07,3996.668,4587.2744,5218.339
2015-07-08,4111.7266,4714.257,5405.6245
2015-07-09,4254.5654,4864.916,5559.738
2015-07-10,4986.703,5610.9004,6330.4077
2015-07-11,3835.1304,4497.201,5249.764
2015-07-12,-281.6089,204.19287,921.5093
2015-07-13,6280.495,7073.5664,8224.191
2015-07-14,5418.389,6219.5654,7148.359
2015-07-15,5414.635,6260.489,7309.6733
2015-07-16,4636.7085,5429.3354,6481.661
2015-07-17,6438.7427,7465.9854,8881.27
2015-07-18,4493.1143,5730.0146,7376.382
2015-07-19,809.5427,1625.8306,2988.9307
2015-07-20,5371.82,6617.546,8379.873
2015-07-21,4800.021,6065.8867,7872.6816
2015-07-22,4975.772,6214.604,8129.661
2015-07-23,4463.1426,5675.409,7436.1826
2015-07-24,5534.65,6881.0757,8945.523
2015-07-25,4742.057,6175.4536,8313.756
2015-07-26,440.56836,1266.5029,3227.5627
2015-07-27,7114.675,9195.035,13208.64
2015-07-28,5960.4727,7849.146,11377.951
2015-07-29,5539.839,7585.664,11221.867
2015-07-30,5245.897,7420.9395,11096.973
2015-07-31,6261.375,8524.6045,12873.295
