timestamp,p10,median,p90
2015-07-02,4189.3594,5009.269,5808.538
2015-07-03,4310.787,5149.699,6028.078
2015-07-04,2688.2139,3543.0962,4353.0503
2015-07-05,-854.355,-209.68848,468.77466
2015-07-06,3052.5928,3915.5032,4726.9907
2015-07-07,2461.5508,3299.538,4076.3333
2015-07-08,2662.6597,3487.6143,4289.658
2015-07-09,2540.1836,3406.8076,4179.523
2015-07-10,3242.188,4033.9387,4803.8228
2015-07-11,3092.4863,3896.6353,4643.491
2015-07-12,-630.18604,-54.96924,597.77856
2015-07-13,4820.157,5658.4883,6659.176
2015-07-14,4342.6704,5169.2246,5977.87
2015-07-15,4083.5117,4896.126,5709.9526
2015-07-16,3396.4758,4210.742,5010.3364
2015-07-17,3989.4792,4841.1567,5708.3486
2015-07-18,2739.9453,3546.505,4297.3594
2015-07-19,-361.24512,241.79004,827.4846
2015-07-20,2871.224,3639.7385,4360.2993
2015-07-21,2314.8145,3147.4263,3940.4814
2015-07-22,2623.9802,3415.0774,4222.669
2015-07-23,2274.1152,3080.3755,3809.2917
2015-07-24,3002.5703,3821.8193,4636.6323
2015-07-25,3023.7148,3847.3206,4705.52
2015-07-26,-864.24805,-322.23193,352.89722
2015-07-27,5247.709,6435.0913,7689.6426
2015-07-28,4602.5796,5715.0273,7006.591
2015-07-29,4280.225,5396.6353,6589.247
2015-07-30,4005.0085,5198.255,6377.135
2015-07-31,4562.378,5836.122,7182.5483
