timestamp,p10,median,p90
2015-07-02,4128.9907,4876.2236,5634.9116
2015-07-03,3447.4893,4168.155,4892.0664
2015-07-04,1131.6732,1763.1014,2373.5244
2015-07-05,-856.61304,-338.46753,187.71655
2015-07-06,3644.346,4314.8135,5074.407
2015-07-07,2809.3574,3362.0,3993.6025
2015-07-08,2628.2812,3136.8835,3705.7236
2015-07-09,3065.771,3563.608,4077.6711
2015-07-10,3458.7678,3997.375,4557.926
2015-07-11,1435.05,1924.896,2413.1118
2015-07-12,-155.75488,234.99927,681.2588
2015-07-13,4606.507,5210.3853,5977.2637
2015-07-14,3493.7722,4053.123,4625.165
2015-07-15,3074.4216,3625.6104,4202.752
2015-07-16,3077.0442,3593.545,4107.642
2015-07-17,2710.709,3274.321,3788.8782
2015-07-18,785.09814,1275.4663,1800.6384
2015-07-19,-767.11816,-353.61816,60.233887
2015-07-20,4039.6707,4715.047,5413.293
2015-07-21,3001.1172,3630.7266,4285.957
2015-07-22,2542.0923,3113.138,3745.1309
2015-07-23,3166.888,3775.9707,4401.8535
2015-07-24,3359.6104,4014.9395,4675.1416
2015-07-25,1580.7649,2200.9697,2866.5457
2015-07-26,33.34497,477.52588,1175.8138
2015-07-27,4335.2485,5280.92,6307.102
2015-07-28,3402.1062,4186.353,5104.4917
2015-07-29,3004.6494,3815.2456,4648.354
2015-07-30,3335.0186,4122.8145,4909.032
2015-07-31,3159.283,4097.591,5007.1274
