timestamp,p10,median,p90
2015-07-02,6057.9873,6930.0474,7891.335
2015-07-03,5402.098,6237.064,7239.9824
2015-07-04,2406.9504,3261.2676,4174.578
2015-07-05,-1166.792,-476.75537,295.5791
2015-07-06,5670.8975,6504.7627,7434.9717
2015-07-07,5249.1685,5951.228,6771.0635
2015-07-08,5553.8467,6211.0796,7013.67
2015-07-09,4948.6733,5592.5283,6293.531
2015-07-10,5897.771,6556.0938,7321.245
2015-07-11,3352.7131,4078.5562,4799.5723
2015-07-12,306.31494,838.4199,1606.2974
2015-07-13,7963.044,8951.313,10101.684
2015-07-14,6828.8433,7656.8184,8597.107
2015-07-15,6385.037,7145.321,8047.21
2015-07-16,5145.993,5831.732,6593.1724
2015-07-17,5148.203,5881.5835,6742.588
2015-07-18,2334.8818,3080.4634,3977.0554
2015-07-19,-1172.7788,-557.09863,189.72363
2015-07-20,5923.2793,6785.581,7789.78
2015-07-21,5045.8774,5940.9673,6949.115
2015-07-22,5210.589,6013.4263,6985.6626
2015-07-23,4865.581,5670.7393,6668.096
2015-07-24,5449.8413,6365.766,7388.5103
2015-07-25,3196.7495,4255.842,5443.252
2015-07-26,72.39307,757.6294,1707.0923
2015-07-27,8144.408,9448.636,11065.104
2015-07-28,6588.0366,7753.4365,9172.799
2015-07-29,6296.3257,7307.3804,8523.946
2015-07-30,5146.232,6055.3823,7223.664
2015-07-31,5258.116,6375.6953,7587.8755
