timestamp,p10,median,p90
2015-07-02,6032.5244,6729.7896,7463.455
2015-07-03,5290.2144,5978.115,6674.5254
2015-07-04,2843.541,3448.7344,4085.3884
2015-07-05,-694.1294,-157.74316,386.1704
2015-07-06,5306.5176,6012.6895,6692.0366
2015-07-07,4807.462,5420.041,6019.999
2015-07-08,4643.299,5217.773,5814.05
2015-07-09,4619.833,5210.5024,5805.176
2015-07-10,4185.0557,4739.902,5324.1973
2015-07-11,3435.8262,4079.2449,4655.443
2015-07-12,-455.98828,-4.351074,555.479
2015-07-13,7469.1406,8525.677,9703.693
2015-07-14,6212.447,7101.899,8019.2695
2015-07-15,5686.9634,6546.9375,7492.785
2015-07-16,4816.002,5672.238,6615.5723
2015-07-17,5649.849,6824.471,8146.9854
2015-07-18,3504.712,4668.905,5892.564
2015-07-19,335.78516,1113.6501,2047.6011
2015-07-20,6226.7354,7469.992,8948.431
2015-07-21,5384.505,6525.507,7842.9263
2015-07-22,5230.293,6300.8857,7621.8477
2015-07-23,5048.143,6161.2666,7444.5635
2015-07-24,4954.483,6060.7656,7377.9946
2015-07-25,4227.0166,5410.0083,6895.3975
2015-07-26,121.00098,911.27856,2087.5518
2015-07-27,8087.916,10170.816,13357.11
2015-07-28,6799.8013,8639.338,11317.227
2015-07-29,5980.7056,7806.869,10475.14
2015-07-30,5705.312,7659.5127,10387.182
2015-07-31,5633.271,7778.741,10549.642
