timestamp,p10,median,p90
2015-07-02,6305.1895,7631.897,9185.84
2015-07-03,5883.913,7128.254,8603.806
2015-07-04,4564.5503,5793.8364,7272.246
2015-07-05,-855.86035,-127.041504,831.0454
2015-07-06,5356.359,6578.0635,7893.181
2015-07-07,4648.571,5799.286,7060.834
2015-07-08,4973.3564,5957.2314,7097.0747
2015-07-09,4747.9927,5734.0156,6818.3643
2015-07-10,5496.3413,6468.768,7521.5684
2015-07-11,5005.356,5977.0996,7028.6533
2015-07-12,-37.600586,560.5303,1477.9502
2015-07-13,7461.4014,8664.258,10339.391
2015-07-14,6421.9414,7477.858,8793.277
2015-07-15,6121.9336,7218.7197,8504.012
2015-07-16,5654.1147,6655.98,7944.6475
2015-07-17,5630.491,6718.1465,7979.3354
2015-07-18,4358.8364,5419.2837,6591.5664
2015-07-19,-521.67773,126.07715,951.70605
2015-07-20,5759.7563,6812.0337,8077.03
2015-07-21,5178.214,6298.2666,7601.2793
2015-07-22,5333.372,6312.3804,7519.9043
2015-07-23,5262.8125,6255.1133,7521.8716
2015-07-24,5593.8633,6604.755,7918.5254
2015-07-25,4905.762,6012.935,7423.493
2015-07-26,-382.95264,130.15234,1125.6968
2015-07-27,6959.116,8433.266,10576.131
2015-07-28,6244.1167,7624.74,9590.301
2015-07-29,5835.3716,7299.1577,9388.103
2015-07-30,5941.5776,7384.2773,9588.433
2015-07-31,5745.1367,7381.9795,9722.85
