timestamp,p10,median,p90
2015-07-02,6476.35,7217.077,7993.6016
2015-07-03,6670.2554,7497.1196,8359.922
2015-07-04,5881.511,6665.1504,7470.206
2015-07-05,-539.9292,135.63867,855.751
2015-07-06,4143.178,4851.502,5661.699
2015-07-07,3956.0264,4615.488,5275.5
2015-07-08,3799.746,4470.568,5190.4966
2015-07-09,4194.7876,4878.7256,5547.624
2015-07-10,4874.794,5529.5513,6224.5522
2015-07-11,6500.951,7193.1084,7993.6787
2015-07-12,-134.01172,475.4702,1136.77
2015-07-13,7304.4717,8048.2944,9012.918
2015-07-14,6372.9756,7122.206,7874.049
2015-07-15,6139.2134,6884.163,7651.7075
2015-07-16,5629.8496,6382.635,7181.9795
2015-07-17,6352.5796,7130.5806,7988.424
2015-07-18,5926.0776,6649.456,7413.1113
2015-07-19,64.21875,684.6294,1330.0605
2015-07-20,4408.089,5124.801,5767.0713
2015-07-21,3960.7993,4668.1323,5348.773
2015-07-22,3819.1619,4512.3325,5237.981
2015-07-23,3514.3477,4210.3574,4867.7197
2015-07-24,4867.387,5569.7905,6292.2
2015-07-25,6359.673,7144.9272,8038.035
2015-07-26,-581.52686,-43.541992,658.4004
2015-07-27,7819.539,8819.351,10022.495
2015-07-28,6774.551,7738.791,8876.872
2015-07-29,6561.9404,7585.7676,8734.076
2015-07-30,6287.328,7332.512,8472.112
2015-07-31,6705.0557,7890.7285,9196.588
