timestamp,p10,median,p90
2015-07-02,8651.895,9950.159,11300.178
2015-07-03,9026.583,10361.452,11714.465
2015-07-04,10245.633,11631.341,13172.235
2015-07-05,-1650.5273,-500.75098,728.2871
2015-07-06,7637.01,8890.281,10154.23
2015-07-07,6595.8457,7769.333,8952.23
2015-07-08,6481.4546,7671.1772,8925.999
2015-07-09,6672.1523,7868.7295,9080.882
2015-07-10,8114.6396,9374.441,10607.842
2015-07-11,11256.358,12689.779,14227.947
2015-07-12,-491.083,477.0996,1586.853
2015-07-13,10056.246,11420.375,12964.656
2015-07-14,8282.03,9566.462,10863.787
2015-07-15,8259.199,9607.289,10958.097
2015-07-16,7538.8364,8851.67,10222.604
2015-07-17,8696.553,10057.446,11515.486
2015-07-18,10035.56,11369.425,12828.988
2015-07-19,-1567.1562,-468.74902,633.9746
2015-07-20,7972.562,9339.299,10630.038
2015-07-21,6136.343,7453.2275,8699.118
2015-07-22,6294.458,7523.4854,8788.371
2015-07-23,6567.5312,7792.8022,8902.184
2015-07-24,8463.037,9780.648,11145.533
2015-07-25,10731.159,12343.789,14083.545
2015-07-26,-883.3779,41.661133,1218.0957
2015-07-27,10831.815,12564.041,14472.668
2015-07-28,8783.576,10202.363,11844.287
2015-07-29,8394.963,9842.466,11476.475
2015-07-30,8074.161,9513.986,11179.953
2015-07-31,9562.754,11278.297,13067.481
