timestamp,p10,median,p90
2015-07-02,7254.267,8105.6846,8978.049
2015-07-03,6969.7373,7905.029,8818.779
2015-07-04,5048.2207,6037.2915,7057.4805
2015-07-05,-1449.4941,-594.14014,283.8296
2015-07-06,7252.6416,8168.791,9152.543
2015-07-07,6368.8335,7253.957,8139.8193
2015-07-08,6101.418,6938.7466,7869.363
2015-07-09,6392.078,7224.32,8147.3574
2015-07-10,7154.029,7963.9595,8819.283
2015-07-11,5721.0034,6608.6294,7464.288
2015-07-12,79.42578,758.417,1536.6138
2015-07-13,8817.841,9709.725,10749.143
2015-07-14,7893.4136,8806.401,9691.428
2015-07-15,7211.6484,8086.243,8987.5
2015-07-16,6531.9697,7428.7285,8353.37
2015-07-17,6665.6245,7562.5156,8480.301
2015-07-18,4508.4824,5407.7817,6375.6816
2015-07-19,-1383.602,-602.6128,190.25293
2015-07-20,7152.3955,8094.872,9067.053
2015-07-21,6663.975,7535.97,8464.906
2015-07-22,6227.958,7108.8105,8020.231
2015-07-23,6342.834,7272.579,8164.0547
2015-07-24,7096.6797,8061.1816,9043.179
2015-07-25,5952.593,6943.064,8010.9062
2015-07-26,182.39014,865.57715,1717.6704
2015-07-27,8875.784,10206.023,11652.446
2015-07-28,7946.917,9179.949,10584.353
2015-07-29,7061.0107,8202.194,9490.811
2015-07-30,6717.2095,7935.8984,9195.844
2015-07-31,7030.586,8386.202,9780.67
