timestamp,p10,median,p90
2015-07-02,6950.196,7854.656,8768.079
2015-07-03,6967.094,7855.1777,8823.318
2015-07-04,3533.1475,4342.015,5156.054
2015-07-05,-732.7554,-73.57764,654.67725
2015-07-06,5473.7163,6255.178,7082.3228
2015-07-07,4926.3125,5605.647,6395.83
2015-07-08,4745.941,5456.297,6298.6914
2015-07-09,4695.3896,5459.6885,6262.956
2015-07-10,5073.826,5786.8,6581.5405
2015-07-11,4123.7266,4857.1133,5578.295
2015-07-12,-508.21924,52.837402,713.03955
2015-07-13,8534.289,9470.119,10500.518
2015-07-14,7009.36,7859.532,8721.901
2015-07-15,6672.191,7480.684,8339.571
2015-07-16,5968.4956,6736.474,7571.0986
2015-07-17,6327.6196,7119.292,8016.29
2015-07-18,3690.4053,4418.727,5221.0117
2015-07-19,-294.81543,360.10742,1004.4829
2015-07-20,5600.5044,6452.546,7248.7935
2015-07-21,4389.29,5219.4785,6092.937
2015-07-22,4233.034,5041.7534,5943.0054
2015-07-23,3878.5137,4758.9043,5536.1655
2015-07-24,4737.377,5606.34,6540.6094
2015-07-25,3992.3398,5017.7046,5981.1455
2015-07-26,-806.9888,-134.54248,746.124
2015-07-27,9356.482,10833.896,12505.959
2015-07-28,7388.1313,8825.883,10492.477
2015-07-29,6693.036,8178.841,9695.008
2015-07-30,6374.267,7959.521,9507.011
2015-07-31,6951.867,8499.54,10196.058
