timestamp,p10,median,p90
2015-07-02,9247.329,10509.084,11827.982
2015-07-03,8557.391,9899.6455,11288.044
2015-07-04,4906.2676,6162.632,7375.2603
2015-07-05,-1151.7744,40.743652,1212.5688
2015-07-06,6749.813,7974.5083,9220.309
2015-07-07,5534.361,6708.6855,7785.6953
2015-07-08,5242.3174,6359.8115,7483.3555
2015-07-09,5326.9834,6479.12,7555.8765
2015-07-10,5504.073,6631.306,7754.2827
2015-07-11,6193.426,7352.728,8489.703
2015-07-12,-1172.4805,-105.87012,978.8203
2015-07-13,10959.513,12161.137,13705.731
2015-07-14,9683.896,10888.701,12095.996
2015-07-15,9119.98,10294.113,11510.468
2015-07-16,7783.246,8889.991,9960.33
2015-07-17,7944.9956,9084.836,10291.512
2015-07-18,5053.6196,6128.876,7286.31
2015-07-19,-307.8286,745.99365,1734.1279
2015-07-20,6356.6533,7458.482,8419.605
2015-07-21,5389.3994,6500.7007,7541.6064
2015-07-22,5223.965,6326.0435,7352.26
2015-07-23,4399.9287,5455.707,6553.6284
2015-07-24,5262.9893,6498.9805,7670.3755
2015-07-25,5759.333,7036.567,8386.642
2015-07-26,-1448.3555,-456.35986,770.82764
2015-07-27,12107.576,13963.339,16082.122
2015-07-28,10148.348,11905.519,13947.793
2015-07-29,9080.961,10791.628,12702.852
2015-07-30,8662.013,10560.45,12565.771
2015-07-31,9186.009,11293.527,13736.48
