timestamp,p10,median,p90
2015-07-02,6138.8,6804.9165,7487.996
2015-07-03,6847.4824,7616.1865,8379.494
2015-07-04,2411.9285,3077.4512,3787.0312
2015-07-05,-544.11475,82.02588,720.9341
2015-07-06,5188.8535,5862.522,6547.7036
2015-07-07,4515.1953,5094.875,5713.2236
2015-07-08,4136.206,4732.184,5371.3696
2015-07-09,4247.032,4853.753,5433.0293
2015-07-10,5057.7974,5649.287,6260.63
2015-07-11,3035.4854,3663.394,4231.7812
2015-07-12,-508.15674,62.433594,633.5659
2015-07-13,7687.6445,8429.355,9197.19
2015-07-14,6222.0996,6883.7407,7509.7188
2015-07-15,5847.014,6492.8506,7130.373
2015-07-16,5188.3525,5820.011,6429.976
2015-07-17,6164.097,6855.284,7591.192
2015-07-18,2620.6719,3298.2307,3990.6125
2015-07-19,-11.458984,607.66895,1207.987
2015-07-20,5068.2817,5793.5767,6445.3423
2015-07-21,4237.4727,4889.018,5508.689
2015-07-22,3977.297,4630.1094,5277.6006
2015-07-23,3772.5884,4437.5796,5014.155
2015-07-24,4821.8916,5518.9585,6200.4756
2015-07-25,3305.286,4085.1938,4766.2124
2015-07-26,-627.51025,-41.95996,630.1216
2015-07-27,8241.885,9296.674,10472.311
2015-07-28,6679.4204,7666.913,8787.511
2015-07-29,5819.3003,6750.7754,7796.05
2015-07-30,5482.401,6452.6914,7518.3457
2015-07-31,6519.0396,7774.868,9056.581
