timestamp,p10,median,p90
2015-07-02,3923.1138,4389.8154,4869.2046
2015-07-03,4014.6157,4508.656,5008.077
2015-07-04,1001.67163,1444.7206,1921.9353
2015-07-05,-450.5896,-47.604004,375.4641
2015-07-06,2755.0222,3196.3054,3659.3677
2015-07-07,2580.72,2966.8445,3350.877
2015-07-08,2739.2056,3117.2722,3540.001
2015-07-09,2639.6343,3037.363,3425.1418
2015-07-10,3001.271,3397.4292,3821.8826
2015-07-11,1546.3951,1937.4034,2360.1487
2015-07-12,-224.1875,119.829346,500.04077
2015-07-13,5172.8623,5738.0234,6267.3857
2015-07-14,4212.938,4662.547,5116.9214
2015-07-15,4168.7036,4612.302,5060.798
2015-07-16,3304.0251,3710.1553,4112.1587
2015-07-17,3465.7869,3895.8125,4366.7734
2015-07-18,1043.5616,1441.1564,1894.1488
2015-07-19,-161.98462,229.03662,621.2539
2015-07-20,3042.3894,3514.8608,3946.548
2015-07-21,2413.124,2838.5642,3229.4849
2015-07-22,2632.8167,3044.5479,3459.536
2015-07-23,2335.3486,2743.5552,3106.8176
2015-07-24,2819.7283,3260.9106,3685.565
2015-07-25,1418.7395,1845.6371,2340.2305
2015-07-26,-372.35522,11.292725,437.0923
2015-07-27,5200.1714,5867.199,6618.4526
2015-07-28,3986.6094,4602.481,5251.6953
2015-07-29,3943.2915,4577.0947,5234.1475
2015-07-30,3453.0576,4077.3137,4734.07
2015-07-31,3968.0566,4710.694,5524.078
