p10,median,p90
6678.8467,7881.974,9034.848
5953.7344,7156.9717,8340.904
1953.8411,3132.1123,4285.145
-1757.2178,-640.0664,523.8252
7171.0586,8460.8125,9744.268
5820.4146,6989.2637,8237.701
5311.152,6442.119,7697.4043
5092.5376,6231.871,7466.605
5076.0996,6287.2925,7573.0596
1973.9912,3203.3474,4437.7666
-543.01025,499.8081,1711.3032
8063.216,9595.832,11238.391
6953.954,8532.629,10132.367
5358.2974,7018.6455,8699.18
4571.748,6208.3584,7852.83
4179.449,5960.881,7603.9844
1064.3599,2382.6838,3694.766
-2076.141,-730.19385,625.81885
6144.4443,7781.2896,9342.8545
4987.4585,6620.3193,8175.4185
4114.5996,5671.0957,7192.2627
4552.244,6029.419,7538.3564
4285.6777,5838.2153,7370.559
1684.4263,3082.794,4587.255
-1006.74756,252.93896,1573.6104
7324.83,9290.859,11259.055
6363.8247,8275.926,10286.148
5240.672,7124.848,8995.874
5187.459,6990.6294,8744.588
4660.6997,6406.5483,8283.82
