p10,median,p90
6366.3154,7476.7563,8705.161
6250.36,7325.0713,8474.848
6048.6885,7024.875,8211.484
-961.64453,-137.53125,912.5376
6582.613,7540.934,8590.368
5829.3486,6699.9688,7668.4653
5228.647,6046.2036,6975.877
5190.032,5986.9155,6875.127
5477.2773,6296.4805,7182.0435
5678.412,6542.34,7443.5186
-515.6709,199.29395,1086.6846
6935.057,7973.16,9194.906
6294.9624,7250.516,8282.67
5662.226,6618.265,7680.217
5367.3906,6308.572,7371.354
5659.6196,6594.0303,7602.1997
5020.3623,5809.0107,6702.2256
-1464.3584,-630.0884,214.5918
6009.33,6907.571,7849.6284
5250.421,6060.5845,6972.157
4472.167,5297.6694,6160.3936
4769.033,5624.333,6472.9136
4853.3955,5759.0044,6782.4736
5185.566,6149.947,7266.545
-989.333,-226.15771,816.50635
7388.4795,8824.719,10475.722
6939.424,8338.697,10019.824
6831.716,8290.367,9930.565
6624.2837,8106.4736,9791.739
6636.9014,8167.5835,9825.027
