p10,median,p90
3682.9192,5042.3623,6134.201
3636.3179,5065.7295,6219.393
3364.6702,4941.3877,6111.431
-1770.6704,-625.76953,674.2373
3631.0195,5274.298,6422.3096
3841.2437,5431.306,6553.2803
3194.8594,4984.72,6116.072
2929.3936,4769.6284,5931.0117
3310.0947,4943.0283,6110.031
3035.9026,4791.612,6017.5405
-1586.4053,-334.68506,1073.1528
3722.906,5557.7266,6882.807
3661.1582,5573.0747,6912.2305
3234.3105,5330.206,6780.6094
2809.3198,4955.3477,6512.999
3586.4395,5545.9585,6943.9766
3870.1396,5030.538,6118.223
-1000.5967,-269.562,771.1487
4220.182,5377.4663,6478.9497
4225.7524,5277.871,6303.9814
4069.8828,5068.472,6064.7734
3963.9724,4948.9795,5930.067
3722.358,4802.3306,5806.326
3619.5308,4705.916,5755.521
-682.94385,-93.69385,929.6411
4378.521,5506.0283,6772.348
4398.386,5450.213,6676.954
4198.626,5286.884,6509.7344
3858.3877,4982.7407,6202.5435
4262.428,5326.035,6483.4814
