p10,median,p90
5417.711,6299.67,7457.3623
5700.2812,6675.6406,8009.455
4447.619,5297.596,6380.685
-804.77246,-64.50293,954.8867
4219.3853,5072.0024,6122.7754
3792.0186,4506.7266,5414.825
3425.2637,4183.361,5139.867
3960.964,4720.4014,5776.414
4404.6646,5160.8247,6210.468
4975.2373,5803.5903,6994.792
-199.93994,463.84473,1737.6431
6456.1875,7616.482,9655.143
5391.4854,6494.3066,8431.691
4367.5806,5575.437,7532.446
3960.069,5351.1255,7411.9165
6205.8794,7802.488,10573.592
4673.2974,6039.6807,8084.4326
-133.82959,801.6199,2356.245
4651.03,6017.7607,8023.455
4070.6487,5397.829,7265.123
3600.9243,4844.576,6624.9766
4197.8296,5331.8955,7036.411
5030.1523,6174.712,8067.176
5199.212,6468.717,8721.646
91.88623,905.2617,2633.523
6220.6597,8194.444,12053.963
5238.373,7125.417,10769.137
4455.4556,6491.0566,10586.67
4653.925,6783.196,10836.518
5329.094,7355.171,11758.02
