p10,median,p90
6194.1055,6879.4146,7673.0244
6204.586,6937.1353,7800.1074
6197.3945,6934.9634,7800.8096
-985.2876,-358.14453,491.46875
5331.6636,6098.8955,6927.923
4821.382,5496.076,6226.435
4654.211,5320.3916,6128.8105
5147.9854,5841.893,6651.9707
5644.9824,6307.624,7052.7563
6500.0723,7199.7627,8017.2554
129.56396,700.27783,1516.3003
6777.75,7479.6455,8461.709
6131.2534,6855.1504,7723.5674
5669.7373,6382.9785,7261.837
5426.1313,6164.0146,7123.047
5909.4326,6637.595,7579.1416
5575.757,6242.9673,6973.3784
-953.50195,-370.65723,260.4673
4967.575,5718.3906,6482.0503
4562.409,5285.105,6080.543
3670.9595,4350.492,5126.8086
4696.026,5425.4834,6170.4365
5312.8965,6048.907,6924.9014
6067.004,6849.451,7868.233
-226.2583,261.56982,1089.581
6623.68,7596.932,8912.7705
6063.533,7018.2295,8434.306
5561.528,6589.8257,8044.624
5796.757,6832.6475,8431.942
5986.187,7091.4873,8685.078
