p10,median,p90
2512.6694,3910.4565,5120.5947
2913.027,4231.072,5474.638
1973.694,3316.4746,4601.6885
-2145.5327,-909.5283,314.47485
3128.3264,4573.164,5901.8457
3123.9932,4421.7544,5616.4624
2812.0354,4050.687,5100.644
2246.7544,3391.0818,4354.3604
2804.8777,3998.5903,4973.2026
2097.609,3272.7742,4236.466
-1114.0273,-132.45312,886.1987
3944.3523,5473.332,6966.641
3591.2104,5127.507,6539.6523
2921.0806,4392.3945,5807.414
2152.394,3644.867,4971.037
2774.3303,4345.645,5741.7744
2156.5068,3467.5063,4668.9556
-1508.06,-430.93018,600.2366
3352.7314,4897.9873,6297.535
2943.7737,4371.455,5675.783
2765.8232,4109.401,5371.8066
2474.552,3831.18,5005.77
2609.4785,3976.7341,5125.3555
2107.8762,3374.1003,4552.558
-980.62646,-44.56787,890.4241
3950.6292,5499.439,7179.243
3679.1372,5224.826,6853.5107
2985.1443,4578.876,6125.2676
2273.8013,3819.1763,5166.883
3035.7412,4565.741,6004.231
