p10,median,p90
7106.93,8124.485,9836.113
6801.312,7791.826,9413.138
5806.131,6718.8877,8176.109
-1013.5928,-288.4082,951.5591
6754.4067,7658.7847,9098.967
6620.7183,7384.223,8578.048
6429.3447,7114.2847,8177.416
6174.193,6838.6694,7736.424
6249.9077,6827.129,7698.479
5707.2466,6419.1987,7423.8374
-307.09717,315.69727,1605.2354
7481.1343,8577.393,10765.595
7527.0195,8596.633,10679.627
7150.466,8308.012,10390.968
6358.1235,7361.76,9237.689
6221.5596,7341.829,9173.783
5085.4126,5822.6523,6691.94
-1185.9033,-552.8164,169.95801
6256.839,7097.7305,8165.008
6107.658,6867.8247,7909.4033
5578.912,6316.9546,7289.2314
5517.1616,6299.542,7186.061
5770.5938,6615.897,7896.8535
5250.243,6167.4717,7564.62
-281.68506,308.23096,1596.5771
6949.427,8469.134,11077.908
7472.4146,9134.28,12282.938
6956.352,8793.983,12185.662
6405.8965,8363.071,11949.835
6323.2593,8385.847,12067.756
