p10,median,p90
14800.482,16934.03,19066.186
15409.947,17528.922,19731.035
15344.544,17350.674,19575.576
-2114.8418,-280.70898,2112.3535
13901.561,15812.033,18062.686
12396.014,14329.362,16308.511
12897.016,14776.989,16835.607
10212.687,12156.027,14227.274
11642.805,13585.614,15602.604
15613.425,17596.445,19812.549
-955.0,903.7617,3243.125
17023.889,19195.236,21942.11
15969.818,18321.014,21174.926
15608.28,18153.344,21059.855
11332.471,14418.104,17832.516
15898.993,19276.324,22871.566
14945.368,17826.66,21934.725
494.3955,2620.746,6256.067
14676.867,17549.062,22081.71
13502.76,16584.963,21401.965
13287.643,16324.382,21096.371
12153.185,15044.605,19885.215
13314.647,16327.608,21682.844
15690.869,19071.973,26613.475
1028.2266,3065.5225,8743.957
17429.385,22146.773,34395.25
16353.301,21093.568,32258.672
15028.417,20627.586,33177.934
13635.197,19761.746,33131.504
14639.364,20459.04,35395.88
