p10,median,p90
2006.6948,7835.213,10196.061
2886.0464,8703.29,10885.298
5013.033,10026.204,11520.594
-4671.6357,-1117.0195,708.73096
2290.6416,8428.626,10545.069
4551.0596,9522.013,11197.591
3689.5452,8756.231,10760.85
397.35156,5519.9834,8247.403
3507.5327,8577.433,10599.495
4236.4414,9356.833,10983.176
-4327.9053,-752.2832,842.9375
5382.866,9866.856,11180.684
5250.522,9851.672,11388.209
4330.716,9664.255,11319.822
1882.9609,7574.819,9866.74
5220.777,9884.678,11453.527
6813.0366,9573.697,11075.486
-2668.6143,-595.7202,995.2285
6800.923,9480.477,10976.661
6028.355,8878.382,10528.058
5988.838,8849.955,10408.714
4702.0,8006.5,9859.832
4730.002,7926.4624,9834.976
6004.427,8863.704,10542.033
-2125.5684,-296.79688,1107.0059
8334.314,10417.932,11696.844
8310.041,10351.553,11656.691
8089.643,10401.942,11691.412
5648.374,8662.777,10420.235
7036.7725,9787.602,11230.795
