p10,median,p90
6420.25,8003.161,9940.861
6548.8857,8136.462,10112.564
5283.6216,6722.221,8444.34
-1733.2329,-585.4844,832.4155
4920.157,6400.2646,8023.989
3719.447,5028.718,6377.562
3721.8691,4949.6553,6325.584
4725.3975,6026.59,7516.5327
5340.5605,6655.05,8144.79
5912.424,7223.2227,8875.43
-639.71094,336.81836,1764.5415
7640.6245,9275.643,11453.814
6470.855,7949.418,9921.448
5410.922,7010.5103,8977.098
5711.077,7315.5684,9237.701
6242.3804,7958.1562,10016.516
4614.3066,5987.049,7571.74
-1543.6265,-437.3203,833.4131
4736.963,6179.6533,7748.2417
3567.271,5076.35,6707.6646
3154.327,4614.868,6117.6685
4748.162,6064.9175,7557.5654
5119.7495,6513.1855,8091.804
5744.45,7174.122,8883.998
-802.21436,94.44238,1349.6133
7407.299,9335.769,11651.273
6459.222,8294.504,10592.559
5459.5303,7438.9346,9787.071
5991.5444,7983.083,10325.389
6418.023,8418.93,10707.643
