p10,median,p90
8167.2754,9451.239,10907.069
8213.885,9546.429,11084.325
7787.751,9090.277,10541.426
-1231.6572,-270.354,984.9214
7805.366,8942.808,10276.197
6655.5654,7657.72,8654.369
6433.737,7417.0303,8472.488
5766.264,6781.5566,7763.598
6938.854,7951.143,8988.687
7068.37,8145.763,9222.318
119.31836,997.209,2057.4976
8813.015,10101.989,11706.666
8394.967,9704.051,11140.864
6704.198,8051.875,9506.352
6344.9453,7756.646,9257.052
7037.847,8510.439,10026.5625
6098.968,7316.35,8604.527
-1788.0869,-712.8428,353.7422
6355.4424,7625.304,8938.964
5152.728,6376.802,7606.9507
4057.9644,5197.5283,6414.3667
4671.9834,5896.2764,6968.929
6010.987,7274.1816,8616.317
6559.4775,7875.524,9340.395
-441.78418,407.54834,1612.3159
9244.379,11135.944,13391.24
8870.34,10670.933,13061.557
8191.095,10091.985,12596.221
8002.137,10106.314,12772.328
8034.1816,10230.039,12922.149
