p10,median,p90
10302.546,11524.786,13214.591
9809.786,11152.595,13020.77
6412.2812,7599.1045,9286.575
-1152.7168,-217.6543,1221.311
8614.923,9708.5205,11096.486
8873.695,9834.946,11054.601
7581.702,8475.201,9643.897
8212.563,9126.0,10321.558
7607.256,8457.924,9622.01
6091.1094,7022.4453,8211.756
-450.5791,413.97363,1791.3203
10270.744,11462.432,13364.328
10109.436,11264.33,13025.716
8954.205,10016.3125,11707.116
8729.077,9797.629,11470.374
8644.169,9746.237,11386.518
5042.9424,5935.1416,7083.098
-750.40137,20.566406,988.61816
8092.7563,9113.834,10254.697
8045.6084,9018.26,10251.744
6037.6304,6923.4243,8005.2847
7052.6772,7994.606,9075.635
6795.592,7793.1772,9137.245
5771.421,6909.084,8379.05
-643.99414,101.226074,1565.0166
10920.015,12845.2705,15521.375
10986.207,12825.345,15904.821
9409.36,11407.32,14732.67
9708.789,11914.038,15478.17
9516.986,11814.451,15544.537
