p10,median,p90
8037.3643,9519.935,10994.092
8679.394,10198.674,11862.262
6962.9053,8352.524,9854.478
-1544.5352,-177.30957,1280.1313
6641.302,8079.9883,9515.66
5692.4497,6981.379,8348.565
5400.1562,6671.8345,8063.5713
4684.338,6071.745,7361.3667
5780.5938,7037.117,8349.01
6903.501,8215.466,9582.715
-994.19434,192.28516,1512.1406
9424.408,10837.279,12546.664
8101.2993,9563.174,11099.594
7514.293,8994.526,10570.741
6479.7617,7949.681,9566.12
7618.6807,9044.466,10630.127
6398.6846,7605.619,8964.592
-1299.1201,-15.065918,1283.9434
6452.205,7778.919,9072.537
5502.8916,6741.6265,8039.1973
4746.0327,5958.832,7275.0767
4810.0356,6123.4893,7293.716
5583.0547,6868.288,8241.437
6950.732,8332.191,9807.696
-1186.8354,-70.66748,1185.7129
10150.058,11838.205,13718.068
8952.921,10554.133,12407.958
8278.361,9894.2295,11650.186
8013.174,9697.283,11421.622
8655.041,10490.734,12316.217
