p10,median,p90
8924.35,10451.951,12107.262
9804.186,11482.986,13435.779
8887.079,10530.043,12278.211
-1652.8408,-311.18457,1300.0806
8147.0654,9744.66,11499.509
7100.1196,8528.592,10146.161
5876.2124,7381.4443,8941.862
6214.54,7801.873,9417.357
7649.3174,9151.688,10731.753
9320.123,10883.346,12637.1875
-422.81934,768.6001,2235.6045
10816.055,12504.967,14573.451
9430.624,11084.937,12921.269
8164.342,9830.053,11595.964
7472.998,9157.285,11009.887
9011.167,10679.709,12638.952
8443.004,9876.273,11458.719
-1426.6504,-94.40039,1378.1475
8042.835,9575.3,11224.99
7342.7188,8888.802,10608.33
5818.591,7293.5195,8919.54
6844.968,8321.482,9887.872
7806.857,9326.832,10997.105
9359.048,10966.069,12882.545
-687.7822,423.1543,1810.6602
10959.905,12923.677,15190.448
9707.675,11513.383,13714.454
8346.519,10171.785,12234.295
8299.209,10000.525,11896.995
9070.468,10932.844,12947.215
