p10,median,p90
5538.9604,6282.5825,7063.0786
5501.5083,6301.99,7129.4355
2635.152,3351.4607,4085.1982
-843.3638,-179.63379,551.4612
4856.9326,5651.973,6510.508
4331.409,5031.485,5756.6885
3787.2336,4488.4956,5264.9326
3697.3242,4396.307,5145.585
3840.2903,4530.972,5288.4766
2664.808,3403.7441,4131.236
-399.0083,188.25684,905.0752
6742.419,7700.2637,8799.137
5870.6514,6789.635,7780.196
5110.3945,6008.5054,6997.2524
4619.216,5506.6973,6553.6865
4983.8853,5936.8354,6952.247
1940.989,2688.421,3552.5178
-696.1333,2.9267578,746.36304
4343.4126,5187.425,6006.437
3683.3467,4429.494,5248.662
2929.1233,3652.9482,4472.4595
3114.9543,3873.4482,4601.438
3223.863,4048.8716,4876.2646
2297.171,3065.3513,3882.5413
-575.49854,58.668457,810.82764
6851.508,8017.4062,9325.837
5890.8965,7054.911,8481.202
5449.213,6558.7183,7910.2705
5327.931,6542.8657,7954.877
5496.845,6905.2666,8402.084
