p10,median,p90
-662.23193,336.17432,1705.3982
6348.554,8006.7217,10301.199
5776.1587,7152.082,9204.439
5709.836,7196.736,9402.184
5564.1943,7053.005,9163.386
5554.239,6925.7217,9210.723
2608.6594,3673.3022,5409.0425
-652.875,281.2334,2018.9016
3672.2656,5209.814,7732.5347
3706.0273,5275.3193,7924.079
2980.9407,4683.777,7714.6445
-1279.2554,119.82861,2903.539
3090.2705,4994.619,8154.5815
2524.27,4148.03,6842.3525
-1017.61084,203.73975,2443.496
5921.228,7771.252,10767.001
5295.897,7287.073,10295.41
5248.8203,7191.249,10149.66
5730.522,7540.212,10333.189
5427.0957,7137.024,9891.664
2136.2087,3707.634,6164.471
-1074.977,202.59375,2556.929
-738.4346,693.4697,4635.8228
2891.1367,5441.251,9844.412
2722.8013,4632.1953,8099.9517
3376.68,5063.8384,7721.9805
2920.3386,4408.45,6977.0205
2508.5063,3962.9055,6602.1875
-768.7749,481.33447,2464.4666
7010.633,9519.936,13310.27
5821.7417,8464.789,11990.129
5703.701,8330.68,11781.395
662.63525,3794.587,8993.006
5179.752,7195.842,10244.149
2720.6052,4077.0828,6182.047
-923.9126,42.32422,1541.0527
4005.761,5255.0117,7030.157
3560.974,4803.4106,6451.449
3141.8691,4229.9033,5579.0967
3667.4565,4519.9785,5689.0425
3247.722,4080.2559,5061.117
2872.6816,3729.7974,4590.092
-952.5034,-208.30078,781.3071
6229.1997,7369.503,8869.501
5721.689,6763.3237,8067.172
5639.565,6595.8623,7705.226
5552.489,6416.2783,7464.077
5211.991,6011.311,6981.183
2217.1226,3083.2563,4002.2546
-296.76465,439.09717,1289.418
3462.5532,4356.535,5280.237
3176.331,4121.7104,5053.0137
2823.2344,3831.4167,4863.536
3591.192,4513.292,5574.805
2783.476,3733.0662,4740.6646
2760.4873,3724.691,4774.072
-622.978,27.688965,890.959
6893.498,7971.6934,9306.113
6165.713,7157.633,8413.05
6111.471,7103.8306,8257.717
5960.0283,6894.9575,8019.674
5748.4976,6748.316,7837.0015
2426.9932,3235.623,4255.6626
-354.88086,367.94727,1254.9421
4112.296,4987.41,5946.6914
4057.4526,4882.765,5836.3027
3312.454,4192.078,5074.397
3625.0493,4505.6377,5389.837
2866.8628,3764.435,4711.376
2815.7402,3701.333,4547.535
-849.8364,-0.2524414,915.3904
5847.3364,6828.5693,8038.257
5496.3765,6433.3076,7508.333
5315.435,6286.3105,7328.2085
5072.708,6029.4194,7081.45
5016.5864,5909.7134,6915.797
2034.8091,2987.3184,3964.3735
-463.94824,334.958,1245.1096
3852.5981,4798.2246,5772.3105
3427.0244,4530.69,5511.4478
2850.6494,3817.0967,4778.2695
2971.1118,3950.8972,4811.9023
2682.9565,3579.0908,4480.7637
2239.0178,3220.0706,4273.5205
-1006.1587,-212.58838,792.8174
6227.6465,7484.073,9013.818
6253.867,7541.859,9112.216
5773.4263,7123.742,8841.247
5819.018,7194.909,8915.28
5637.009,7034.689,8764.472
