p10,median,p90
5198.567,5956.556,6824.8486
5350.1567,6125.7344,7073.3447
4427.165,5121.5596,5957.78
-708.8169,-142.52295,593.0857
4637.8096,5308.3022,6089.124
4279.788,4877.21,5536.6597
3945.122,4526.0557,5193.649
3929.2727,4501.585,5143.448
4137.1494,4717.932,5360.182
4169.117,4797.009,5436.4673
-333.12354,150.53857,766.5698
5665.6313,6358.382,7307.9014
5167.4766,5895.2935,6701.483
4879.6,5610.9253,6437.2334
4431.0366,5149.6045,6044.6113
4873.331,5616.2725,6522.718
3724.704,4310.936,4991.5884
-654.68164,-128.01318,457.31445
4353.3315,4986.4194,5640.687
3908.381,4489.1797,5139.84
3432.7632,4026.9492,4648.9897
3580.3042,4178.1177,4747.8477
3842.3608,4473.751,5173.816
3839.104,4501.42,5249.77
-464.1006,14.204102,690.874
5905.411,6926.9443,8122.901
5488.6304,6423.6626,7671.5283
5335.0347,6284.523,7524.204
5148.246,6147.502,7407.549
5375.544,6530.089,7853.4883
