p10,median,p90
-569.271,167.4126,1004.95703
7082.207,7970.797,8998.66
6363.4946,7193.4297,8064.501
6122.593,6940.127,7822.673
5841.1294,6636.417,7435.903
5675.304,6488.7256,7328.209
2963.6738,3655.907,4421.9126
-454.58545,241.35205,1135.084
5309.089,6138.246,7028.448
4738.768,5626.307,6506.622
4019.0378,4958.4644,5931.7144
-786.5576,117.43457,1092.9517
3742.7913,4681.7085,5560.5195
2954.8208,3778.959,4610.882
-635.5625,101.84131,983.2178
7005.6484,7938.257,8934.332
6488.4316,7309.9824,8139.538
6065.753,6901.2544,7701.335
5952.273,6783.3135,7576.384
5678.2295,6480.52,7288.24
2682.925,3515.186,4322.032
-630.8203,98.427734,949.4033
788.4446,1807.0923,2983.3445
5045.137,5988.1216,6927.311
4371.1826,5153.2686,6024.6973
4400.4,5171.901,5932.6543
3782.0547,4455.959,5165.5645
3014.9106,3789.212,4540.763
-544.88916,174.28467,967.05176
7195.3623,8129.5938,9107.467
6455.3555,7281.6025,8155.7295
5885.2676,6708.102,7555.0093
5807.1064,6555.5854,7319.708
5229.5923,5981.0537,6754.3257
2845.9475,3513.719,4214.1216
-609.27,10.680664,686.92773
5473.1797,6231.03,7050.5723
5026.15,5735.5493,6494.2715
4688.7007,5351.958,6098.6133
4539.8496,5197.699,5937.1
3896.487,4535.518,5218.3687
3286.7183,3967.2275,4620.8975
-608.8711,-75.10498,539.5825
7032.8696,7926.078,8881.888
6244.754,7054.2466,7888.2715
5943.246,6755.373,7524.403
5676.6606,6421.627,7213.325
5269.4688,5991.8765,6756.0957
2637.8782,3349.77,4058.5732
-244.52832,383.49902,1073.4165
5201.6616,5961.5166,6766.187
4837.735,5530.506,6265.3574
4397.31,5070.784,5779.3706
4525.5977,5206.4062,5906.911
3571.0771,4274.753,4929.09
3125.958,3811.1194,4441.872
-640.79395,-104.07617,501.042
7129.8047,8091.743,9110.73
6154.402,7021.9727,8005.997
5904.9326,6749.943,7659.8174
5587.7393,6420.5327,7230.802
5315.1313,6142.7256,6953.649
2550.9136,3206.283,4009.239
-390.28857,261.65332,989.79785
5455.7065,6211.822,7033.1943
5108.0913,5828.5264,6637.222
4363.2666,5068.455,5868.1665
4242.0303,4969.249,5685.8936
3632.0415,4344.2793,5107.7075
3150.4775,3847.844,4540.21
-868.46387,-174.68604,582.35645
6880.9307,7829.7393,8975.266
6053.4326,6879.294,7839.1953
5700.915,6555.648,7446.619
5544.381,6358.757,7249.8213
5348.087,6147.7085,7040.087
2671.8108,3424.4822,4203.065
-500.5669,181.26514,989.71606
5540.173,6502.796,7418.1123
5021.956,5838.5356,6675.8696
4519.746,5207.965,5935.5693
4389.823,5039.096,5715.86
3712.5837,4369.7036,5020.824
2934.566,3587.499,4324.3755
-905.667,-294.15723,431.24072
6902.5264,7827.7793,8954.499
6252.1313,7063.2573,8086.615
5916.855,6806.204,7796.9277
5845.4507,6740.5615,7724.9756
5527.3486,6349.5405,7334.954
