p10,median,p90
7142.9487,7988.504,8896.325
7492.218,8433.035,9444.686
4330.358,5111.417,5945.51
-655.21875,70.04541,901.8496
5909.341,6725.1763,7614.665
5100.166,5789.2974,6520.9443
4987.323,5705.4595,6507.371
4621.1055,5389.378,6163.1187
4793.2686,5466.4346,6265.1636
4715.1455,5500.583,6448.8555
-186.38086,451.36182,1458.5815
9064.875,10323.102,12077.781
7840.8984,8989.178,10618.895
7318.9854,8557.674,10373.068
5471.3735,6893.85,8864.122
8916.937,10640.176,13362.801
5263.2583,6879.0186,9038.669
743.1787,1819.9707,3421.111
7362.915,8965.329,11379.867
6357.774,7859.8403,10159.262
6103.531,7500.047,9817.286
5678.2734,7089.832,9325.008
6292.4526,7826.3384,10255.805
6073.1704,7731.9453,10443.938
746.0752,1762.123,4264.548
10432.907,13260.977,19099.996
9306.513,11829.369,17180.838
8132.526,10941.637,16327.299
7667.8916,10825.072,16795.594
8266.744,11343.48,18412.438
